so2_X_train_ax1,so2_X_train_ax2,so2_var,so2_r2
0.08547504334223792,0.0411415724696527,0.4497349740150366,0.4497349740150366
-0.09946694120345463,-0.04551766313560853,0.6647112803034658,0.6647112803034658
-0.0530424577590634,-0.0012945265579733507,0.6880493142570938,0.6880493142570938
0.2581270543537388,-0.11875457710071205,0.6990443628267847,0.6990443628267847
-0.087762663704684,0.02712986516841663,0.7197543159439664,0.7197543159439664
0.18108942780226275,-0.023781430830770663,0.7193005981005846,0.7193005981005846
-0.09870972303307725,-0.05086438267195623,0.734798938770534,0.734798938770534
0.10656194797617566,0.059845031603894275,0.7391208671021672,0.7391208671021672
-0.1663960431006974,0.01730976406161159,0.7489937468574697,0.7489937468574697
-0.19741638037835044,0.032035902438108485,0.7493280749778732,0.7493280749778732
0.005141154694951303,-0.017896941775463353,0.7518916846355331,0.7518916846355331
-0.17040892107698946,0.022968892238228292,0.7531450831687965,0.7531450831687965
-0.06186213382773495,-0.028343296154279277,0.7572571774036099,0.7572571774036099
-0.0470027495167695,0.028511338930600046,0.7583937813537769,0.7583937813537769
-0.042780282988024436,-0.09691039371669523,0.7689383438207686,0.7689383438207686
-0.09587722161700109,-0.05780460989673522,0.7689005164862588,0.7689005164862588
-0.21912536211239406,-0.012144728180884821,0.7690477465461847,0.7690477465461847
-0.12134562576279755,0.018188635048676093,0.7710231768528384,0.7710231768528384
-0.14047706281354916,-0.010843146303191303,0.771292060583599,0.771292060583599
0.1047141291247199,-0.03794532177995193,0.7755370184609366,0.7755370184609366
-0.1986361323806349,-0.029896621907197773,0.7758751513283171,0.7758751513283171
-0.22735987059588492,-0.026582122890810553,0.7829684565457484,0.7829684565457484
-0.06554279622483875,0.0024299308970092528,0.7848654979997173,0.7848654979997173
-0.20048445935687273,-0.03706825765506989,0.784016132610093,0.784016132610093
0.02598263429258655,0.0374422889806372,0.7846389751480236,0.7846389751480236
0.0721407729835141,-0.05657218361762348,0.7855243542413037,0.7855243542413037
-0.08583207306965998,-0.020382693312989447,0.7892998039964683,0.7892998039964683
-0.07642848565766934,0.004987389944308971,0.7940478196086299,0.7940478196086299
-0.0034294435513611255,0.0396438850302417,0.7922667235363368,0.7922667235363368
0.29515035351512664,0.19504880124488816,0.7939828963362254,0.7939828963362254
-0.053530922150913894,-0.035713533572399384,0.7960989754376698,0.7960989754376698
0.15176283121935738,-0.06106812358554599,0.8034860238215202,0.8034860238215202
0.0060457319170507595,-0.024129417030546118,0.8014253416148436,0.8014253416148436
-0.19599618021367388,-0.006277317971438136,0.8018256431931765,0.8018256431931765
0.13530733046037557,0.0392979335715763,0.8058461178840878,0.8058461178840878
-0.17547399430904292,0.005254546729569645,0.8052704185592958,0.8052704185592958
0.15709202882321394,0.12531055238035096,0.8059357120104879,0.8059357120104879
-0.06854594728903564,-0.010225575569770846,0.8066213316208554,0.8066213316208554
-0.0013702320775991572,0.007070340310879379,0.8074085829726281,0.8074085829726281
-0.07566789765050182,-0.014462109194339693,0.8082592366412824,0.8082592366412824
0.006268362261903508,-0.1549650876677145,0.8098759983594044,0.8098759983594044
0.49119397576019846,0.08904645514386257,0.8097369091913548,0.8097369091913548
-0.22210034773852105,-0.023748914974844663,0.8110546711374038,0.8110546711374038
-0.0675671347454267,0.028375339117543474,0.8105689611381475,0.8105689611381475
-0.0724699013233617,-0.05483461218997246,0.8111480168231797,0.8111480168231797
-0.14565529045037562,-0.06513911724421687,0.8123244286051091,0.8123244286051091
-0.06737081657122287,0.05524299736432451,0.8134118437242422,0.8134118437242422
0.08660762570049785,0.03900694223256589,0.815912407389472,0.815912407389472
-0.1157658880057528,0.02051559346991306,0.8141318002143032,0.8141318002143032
-0.23418208017302705,0.01609821259298295,0.8148098422057911,0.8148098422057911
-0.18734580329910158,-0.004668084445778496,0.816434370991569,0.816434370991569
0.2581688125699125,-0.11893731485222402,0.815511623962532,0.815511623962532
-0.05082649383983723,0.016922462150615807,0.8153658535482287,0.8153658535482287
0.14931858810615362,-0.028005270132985732,0.8152090047217782,0.8152090047217782
0.13454046431561417,-0.03743267287136195,0.8165199924273115,0.8165199924273115
-0.23522176203285394,0.014514054977601377,0.8175926067799631,0.8175926067799631
0.08671340164269113,-0.07428370725550403,0.820784833334313,0.820784833334313
-0.08222981337566079,-0.016695105201850902,0.8236774823531969,0.8236774823531969
-0.09454577789394736,-0.028109745033959854,0.8235083471875724,0.8235083471875724
-0.10780943348846028,0.027636476942136896,0.8250006668308525,0.8250006668308525
