dim,variance,r2
1,0.1726474673571019,0.1726474673571019
2,0.023127193017220438,0.023127193017220438
3,0.19271106338119026,0.19271106338119026
4,0.20436625774665118,0.20436625774665118
5,0.20334146528246533,0.20334146528246533
6,0.22733733679124868,0.22733733679124868
7,0.23993509258979562,0.23993509258979562
8,0.24706701992937874,0.24706701992937874
9,0.24570300034215764,0.24570300034215764
10,0.24780851347786637,0.24780851347786637
11,0.2739290125585725,0.2739290125585725
12,0.2448664410696727,0.2448664410696727
13,0.2601693507902716,0.2601693507902716
14,0.28242277702073293,0.28242277702073293
15,0.2909400840726677,0.2909400840726677
16,0.29386661682620796,0.29386661682620796
17,0.30891787051687003,0.30891787051687003
18,0.31365103694447793,0.31365103694447793
19,0.3143319513664421,0.3143319513664421
20,0.30004304769784407,0.30004304769784407
21,0.3116919841825023,0.3116919841825023
22,0.31346492185961405,0.31346492185961405
23,0.3259357867852427,0.3259357867852427
24,0.3411356388370028,0.3411356388370028
25,0.33372197256711766,0.33372197256711766
26,0.3563837005936009,0.3563837005936009
27,0.3490796518573933,0.3490796518573933
28,0.37155656849912655,0.37155656849912655
29,0.37673837952613254,0.37673837952613254
30,0.39520779698663056,0.39520779698663056
31,0.3699758940207274,0.3699758940207274
32,0.37611077459972087,0.37611077459972087
33,0.3981048254836449,0.3981048254836449
34,0.369652159855138,0.369652159855138
35,0.38968954196421757,0.38968954196421757
36,0.40007937282405204,0.40007937282405204
37,0.3819308976492032,0.3819308976492032
38,0.4002893726716038,0.4002893726716038
39,0.4021359885547894,0.4021359885547894
40,0.3915843498806719,0.3915843498806719
41,0.4078222467576197,0.4078222467576197
42,0.4076690737731914,0.4076690737731914
43,0.4080280810493804,0.4080280810493804
44,0.4138725022104679,0.4138725022104679
45,0.41000723345602375,0.41000723345602375
46,0.4080629649183063,0.4080629649183063
47,0.41197698180843767,0.41197698180843767
48,0.41410897545842096,0.41410897545842096
49,0.41849987223967655,0.41849987223967655
50,0.4224613997224309,0.4224613997224309
51,0.4170152962758972,0.4170152962758972
52,0.4231802366534678,0.4231802366534678
53,0.42223007036877225,0.42223007036877225
54,0.42673867241634666,0.42673867241634666
55,0.4321450935820179,0.4321450935820179
56,0.4382519010201722,0.4382519010201722
57,0.4396680217475183,0.4396680217475183
58,0.44232754251090656,0.44232754251090656
59,0.44891702767619446,0.44891702767619446
60,0.4478809610425759,0.4478809610425759
61,0.4398432443925083,0.4398432443925083
62,0.43903124148552686,0.43903124148552686
63,0.4331497295843514,0.4331497295843514
64,0.4448911230223759,0.4448911230223759
65,0.4452066620538043,0.4452066620538043
66,0.4208732787535503,0.4208732787535503
67,0.45451012970745974,0.45451012970745974
68,0.44982321261258773,0.44982321261258773
69,0.44528540519175897,0.44528540519175897
70,0.4163942870963939,0.4163942870963939
71,0.42968297379027964,0.42968297379027964
72,0.42490738574468623,0.42490738574468623
73,0.43474884977288464,0.43474884977288464
74,0.4360259831323746,0.4360259831323746
75,0.4058756743912817,0.4058756743912817
76,0.4219223311569853,0.4219223311569853
77,0.44799260493632076,0.44799260493632076
78,0.4716853728327167,0.4716853728327167
79,0.42273247340969755,0.42273247340969755
80,0.48101527536539945,0.48101527536539945
81,0.4792964925922919,0.4792964925922919
82,0.47190356805500944,0.47190356805500944
83,0.4779493542212222,0.4779493542212222
84,0.4790285064772428,0.4790285064772428
85,0.4703793468674622,0.4703793468674622
86,0.48089768492299,0.48089768492299
87,0.48102571535041694,0.48102571535041694
88,0.4799821469930138,0.4799821469930138
89,0.48297667035220504,0.48297667035220504
90,0.48437770903679167,0.48437770903679167
91,0.48707869210604515,0.48707869210604515
92,0.4872117456947531,0.4872117456947531
93,0.4838488336664768,0.4838488336664768
94,0.49003355525502845,0.49003355525502845
95,0.4957995213291192,0.4957995213291192
96,0.494664777324919,0.494664777324919
97,0.49156327436628033,0.49156327436628033
98,0.49546795632869645,0.49546795632869645
99,0.4943765848020507,0.4943765848020507
100,0.502531747016995,0.502531747016995
101,0.48163355902249483,0.48163355902249483
102,0.4960291296888464,0.4960291296888464
103,0.4887406123497329,0.4887406123497329
104,0.4911625101793452,0.4911625101793452
105,0.5063748590981065,0.5063748590981065
106,0.502765564455349,0.502765564455349
107,0.5005665663306753,0.5005665663306753
108,0.5047890183863549,0.5047890183863549
109,0.5155056540889336,0.5155056540889336
110,0.5091831592833334,0.5091831592833334
111,0.5118609326642436,0.5118609326642436
112,0.5092028655507079,0.5092028655507079
113,0.5097227567609195,0.5097227567609195
114,0.5089743892637647,0.5089743892637647
115,0.5046609725811885,0.5046609725811885
116,0.5145432643075087,0.5145432643075087
117,0.513565160625248,0.513565160625248
118,0.5137614312075176,0.5137614312075176
119,0.5165883741714614,0.5165883741714614
120,0.5075213845785801,0.5075213845785801
121,0.5163315488683684,0.5163315488683684
122,0.5182282123955047,0.5182282123955047
123,0.5174054485956876,0.5174054485956876
124,0.5187683780495291,0.5187683780495291
125,0.514661288917822,0.514661288917822
126,0.5016994279132397,0.5016994279132397
127,0.5211111384408871,0.5211111384408871
128,0.52319485433979,0.52319485433979
129,0.5166850453024814,0.5166850453024814
130,0.5178856534399257,0.5178856534399257
131,0.5238768071512642,0.5238768071512642
132,0.5182922560985003,0.5182922560985003
133,0.5259375938773931,0.5259375938773931
134,0.5264713417415421,0.5264713417415421
135,0.5234103997742519,0.5234103997742519
136,0.5271177124775588,0.5271177124775588
137,0.5232637171508008,0.5232637171508008
138,0.5246829431981939,0.5246829431981939
139,0.5234864359879471,0.5234864359879471
140,0.5273460452770877,0.5273460452770877
141,0.5239627952476701,0.5239627952476701
142,0.5269276536001537,0.5269276536001537
143,0.5166437685436976,0.5166437685436976
144,0.5327447721320335,0.5327447721320335
145,0.5267133538818078,0.5267133538818078
146,0.5354046352340311,0.5354046352340311
147,0.530914998743274,0.530914998743274
148,0.5332155311481002,0.5332155311481002
149,0.5246058380119354,0.5246058380119354
150,0.5289794963264016,0.5289794963264016
151,0.5300232429713225,0.5300232429713225
152,0.5351127100122224,0.5351127100122224
153,0.5320882199319892,0.5320882199319892
154,0.5385386689522293,0.5385386689522293
155,0.5305880258008031,0.5305880258008031
156,0.5164992025382669,0.5164992025382669
157,0.5347859222410338,0.5347859222410338
158,0.5383465667450742,0.5383465667450742
159,0.5372340281677949,0.5372340281677949
160,0.5399117166945278,0.5399117166945278
161,0.5439717599996508,0.5439717599996508
162,0.5390623413110608,0.5390623413110608
163,0.5511280883038107,0.5511280883038107
164,0.5424652939189245,0.5424652939189245
165,0.5417847068175113,0.5417847068175113
166,0.5576878631100626,0.5576878631100626
167,0.5334137132467938,0.5334137132467938
168,0.5403693333051788,0.5403693333051788
169,0.520521802082739,0.520521802082739
170,0.53302171456858,0.53302171456858
171,0.5490300265135222,0.5490300265135222
172,0.5526524234320718,0.5526524234320718
173,0.5547189885856603,0.5547189885856603
174,0.5477443163464706,0.5477443163464706
175,0.5539325159711729,0.5539325159711729
176,0.5448156913348592,0.5448156913348592
177,0.45443100547344806,0.45443100547344806
178,0.5548491429434272,0.5548491429434272
179,0.4982724755504514,0.4982724755504514
