no_X_train_ax1,no_X_train_ax2,no_var,no_r2
-0.06279940864988119,-0.01241914161321158,0.722052985678856,0.722052985678856
-0.0910286559814759,-0.005490815159728515,0.7228443696593105,0.7228443696593105
0.27063772464155694,0.19673298562115926,0.7258106799123001,0.7258106799123001
-0.07427265804082381,-0.04579905322090954,0.7227547179242704,0.7227547179242704
-0.09022634030238232,-0.005109247484068905,0.7207713640233979,0.7207713640233979
-0.07196949772071942,-0.0017830132071125905,0.7252096857369431,0.7252096857369431
-0.06879573853534196,-0.009890193844907075,0.7218203187967999,0.7218203187967999
0.11923701679515841,0.06454002643716678,0.7260809608676895,0.7260809608676895
-0.08550133546162468,-0.003248808421574735,0.7292696503492834,0.7292696503492834
-0.09566074969285795,-0.0023275167164929175,0.7298513226965327,0.7298513226965327
-0.07595512286578888,-0.05401238934098254,0.7308228909092418,0.7308228909092418
-0.08509877716059003,-0.03233154964503176,0.730025085675166,0.730025085675166
-0.05920122033640777,-0.06139231221469452,0.729308122444235,0.729308122444235
-0.08227648907523273,-0.018668980604680613,0.7308978637934526,0.7308978637934526
-0.08947838712204527,-0.004897412797216086,0.7318546211013508,0.7318546211013508
-0.09242704257106638,-0.003977074142351402,0.7364551188329798,0.7364551188329798
-0.09748135863450277,-0.002980765324538945,0.7320049057735861,0.7320049057735861
-0.06773032301332473,0.0053674457120357014,0.7323862256704061,0.7323862256704061
-0.09158149419084914,0.016071837098063913,0.7362669841893051,0.7362669841893051
-0.09727593857265758,-0.0062387325112586425,0.7392341283624118,0.7392341283624118
-0.07888111830935567,-0.0002630987823487423,0.7467798777145391,0.7467798777145391
-0.07864181254836661,0.008410176897745385,0.7481609302390583,0.7481609302390583
-0.06573908048075955,-0.002877631052980634,0.7459567784335012,0.7459567784335012
-0.09031624604835653,-0.026393789135851553,0.7502277680575129,0.7502277680575129
-0.09355898923898542,-0.0243655460814706,0.7492533356801698,0.7492533356801698
-0.08466035857410834,0.005581388228567075,0.7496060204217208,0.7496060204217208
-0.08990113600180681,-0.02547349419443471,0.7548607175261208,0.7548607175261208
-0.07915672803645658,-0.014706434405362734,0.7554065021370618,0.7554065021370618
-0.0812556388027577,-0.0013992763641769738,0.7533940333724205,0.7533940333724205
-0.09321026783771669,-0.001437398819583755,0.7526963080663575,0.7526963080663575
-0.05064950651767088,0.037771415883458066,0.7526044202474933,0.7526044202474933
-0.08420541879670931,-0.02397219453035864,0.7552538676134912,0.7552538676134912
-0.07520251007244824,-0.008552823942327148,0.7569860099597562,0.7569860099597562
-0.09669718184432577,-0.01310955026140028,0.7599129747952741,0.7599129747952741
-0.1001136316772658,-0.010311088557623145,0.7586826880660662,0.7586826880660662
-0.08403611016469081,0.008198439840891277,0.758023030846388,0.758023030846388
-0.056809198189124326,-0.01051072594793024,0.7622898335898132,0.7622898335898132
-0.08854619340819324,-0.005666370649968828,0.7591446121643031,0.7591446121643031
-0.07006917293834011,-0.010729824190322337,0.7602427554727159,0.7602427554727159
-0.05321192096540883,-0.011987236421764516,0.7616751369270229,0.7616751369270229
-0.0996340147364842,0.005049499718737198,0.7600847406701958,0.7600847406701958
-0.08974804390243604,-0.04007681407794984,0.76155655377281,0.76155655377281
-0.08661195398344468,-0.003877652297520443,0.7625308229895954,0.7625308229895954
-0.10303366890985653,-0.011293792767612396,0.7629971567100411,0.7629971567100411
-0.08568470450985101,-0.021550200385273506,0.7629905812741078,0.7629905812741078
-0.08594440283638488,-0.002383833241911178,0.7615499464578452,0.7615499464578452
-0.0941468661187639,-0.019383980922787713,0.7638126798285763,0.7638126798285763
-0.06460265006083774,-0.019502391292528096,0.7631626268441569,0.7631626268441569
-0.09108405163517083,0.043861439332393,0.7619690213022611,0.7619690213022611
-0.06765545453639396,-0.03449936641504904,0.7645470200288105,0.7645470200288105
-0.05131675470138042,-0.011444586306628632,0.7646591668426798,0.7646591668426798
-0.09811826229525959,0.011914647116092573,0.7649950330820108,0.7649950330820108
-0.06533082382445068,0.0033023699657409437,0.7650531293386,0.7650531293386
-0.06425183324116619,0.009333939150533906,0.7668284661961009,0.7668284661961009
-0.0994218065437148,-0.015534028045817893,0.7698229444688282,0.7698229444688282
-0.09053447473856366,-0.005800254040634505,0.7690565510512583,0.7690565510512583
-0.0894141165057707,-0.0313834968080915,0.771211031889014,0.771211031889014
-0.08935849822871712,-0.03138454685226487,0.7700875270538771,0.7700875270538771
-0.06326723385427811,-0.010096667990802617,0.7721604550109813,0.7721604550109813
-0.08118966075525276,0.0022898917082282873,0.7733981937885083,0.7733981937885083
-0.09537272456193306,-0.022502865013887426,0.7735212137980716,0.7735212137980716
-0.031247007652843002,-0.020264546866608984,0.7769289807134276,0.7769289807134276
-0.08363536558312472,-0.0025583037522938622,0.776074263658858,0.776074263658858
-0.06579718633975451,0.011744440174517923,0.7768901732949367,0.7768901732949367
-0.09211169421861382,-0.0005617839172701947,0.7760464040078205,0.7760464040078205
-0.09356229310566869,-0.02283220175803853,0.7760823046179673,0.7760823046179673
-0.00777958201521931,-0.06844256377176529,0.7749167325523723,0.7749167325523723
-0.09996350127260505,-0.009774500227406446,0.7750342969316816,0.7750342969316816
-0.09800269301190476,-0.01305339288743065,0.7750359239190082,0.7750359239190082
-0.08647937755741583,-0.011645625780269035,0.7763652265332843,0.7763652265332843
-0.07408794977420391,-0.0015135722343389596,0.776707297768756,0.776707297768756
-0.09656324278291632,-0.021255887006345144,0.7801370364790127,0.7801370364790127
-0.08186706794273095,-0.014226630530296125,0.7800391364741707,0.7800391364741707
-0.08383307884988721,-0.010326703260983857,0.779933652760552,0.779933652760552
-0.06749624063984291,-0.008938996410826662,0.7821667575825153,0.7821667575825153
-0.07758085737815129,-0.03980606109108621,0.7842288807743396,0.7842288807743396
-0.09426470078713875,0.0013709398617538873,0.7809007832801914,0.7809007832801914
-0.0856072936493114,0.007461402001608977,0.7815668661319065,0.7815668661319065
-0.07985826111436323,-0.0004251808021835607,0.7815884233354621,0.7815884233354621
-0.05719359272201867,-0.010415470794729811,0.7890706472805114,0.7890706472805114
-0.09595018675380046,-0.013617950907734669,0.7890493640025206,0.7890493640025206
-0.0748290289045675,-0.0001041928275779492,0.788728152535142,0.788728152535142
-0.09435707057281488,-0.01896678754296051,0.7916718582717451,0.7916718582717451
-0.08624327776860768,-0.004028072069114685,0.7925433314733012,0.7925433314733012
-0.08802588239455722,-0.00020181473836215462,0.7934217583055844,0.7934217583055844
-0.09066139426042374,0.014802947635168161,0.7963289440024446,0.7963289440024446
-0.0704834473321081,-0.021038960246703438,0.7964606644342291,0.7964606644342291
-0.05833316949445511,-0.01015044138897722,0.7965313248605557,0.7965313248605557
-0.09269716285923041,-0.003963010097654399,0.7985061547059933,0.7985061547059933
-0.09029295839012066,0.0064518277138844796,0.7986191517271349,0.7986191517271349
-0.07625456842464472,-0.006817478223922543,0.801426012734193,0.801426012734193
-0.09742927330409408,-0.016894193883876116,0.8022757953826795,0.8022757953826795
-0.0831581590833386,0.00608867628590275,0.8024941484659117,0.8024941484659117
-0.0899263689545474,-0.0004246136436807562,0.8032638798492946,0.8032638798492946
-0.07854310643103252,0.001141267949902432,0.809548021140059,0.809548021140059
-0.0651197267333436,-0.0021676997959189357,,
-0.10066262747185413,-0.008111986936050126,,
-0.07038360412513758,-0.0047287824075918135,,
-0.08669515011629048,0.004852401479351571,,
-0.05151832038458694,0.032598409895142476,,
-0.08972846197801806,-0.025644483718327286,,
-0.08325355632668552,-0.0034813863890861604,,
-0.08817522029199223,-0.03660035807726298,,
-0.09315386320744158,-0.01594776242858998,,
-0.0898235988990915,0.008938644905533496,,
-0.08657405795584422,-0.0024892151374609796,,
-0.05280022156271261,-0.03812206564125125,,
-0.0954298975112896,-0.0020590643295075235,,
0.0019642964966172247,0.03502953490869522,,
-0.0912947509121051,-0.020312667231630017,,
-0.08604190275708018,-0.010032024969468995,,
-0.0644698312075042,0.006019029902657736,,
-0.0795640158564592,-0.0010809250269213436,,
0.2765423157303865,-0.10957513041362814,,
-0.08930936092730345,-0.032058036913730534,,
-0.08818769493446978,-0.03471309110082007,,
-0.10126274533555032,0.01285380542425009,,
-0.08651179376366036,0.0033241201262091506,,
-0.09309029279574664,0.00041052515168870133,,
-0.09214496130259846,-0.021105509739212158,,
-0.10284548705297523,-0.013244678667492323,,
0.025115585032420444,-0.06822123680606984,,
-0.06579288423815913,-0.007043229841385925,,
-0.042530129745646406,0.03187629609493254,,
-0.08467950973033671,-0.00098941533999373,,
-0.08666658318434388,-0.03166594409837941,,
-0.058903761800717325,-0.038329570209567676,,
-0.10083336420373336,-0.021527114765068574,,
-0.09694337850505791,0.012932961722106737,,
-0.07689701929285539,-0.002166578591828294,,
-0.060678207818218005,-0.012226601471309377,,
-0.09705806714671927,-0.01669027967886933,,
-0.06730678650899125,0.007456139579294835,,
-0.09114950009933753,-0.005512742053756832,,
-0.08906330258824882,-0.001148940919177341,,
-0.06581479099761424,0.02628327359468433,,
-0.08321544339513402,-0.020399114988350554,,
-0.08966112281235049,-0.0051683721283398605,,
-0.10132883383499483,-0.008427331961510786,,
-0.07666708942928267,0.00216774611394512,,
-0.08375147207011938,-0.004202166083795094,,
-0.09011739006230379,0.019804180703499485,,
-0.08664628861005275,0.004417421266089168,,
-0.09027207340035462,-0.003837269570194605,,
-0.09205777892755569,-0.018023340187102572,,
-0.10060252565499508,-0.02309535984777811,,
-0.08561058875131093,0.007640514776992438,,
-0.08478944250171236,-0.023176961399704633,,
-0.09820442315798246,0.004417580184872651,,
-0.09367655559251417,-0.006423028131783305,,
-0.06580548773699174,0.0263021738272257,,
-0.09027469342067201,-0.028829979286259085,,
-0.08780697645796774,-0.01172646468378418,,
-0.08665162748223065,-0.009324915574294086,,
-0.06789063485509064,-0.002445225112210595,,
-0.09069558052561451,-0.030292139328665795,,
-0.08143706952146788,-0.014326304162879009,,
-0.0683284113672424,-0.008797085832093479,,
-0.07541911077534537,0.0013273161969808796,,
-0.07809319231723293,-0.02422585889611921,,
-0.09348362098793749,-0.025080729107992195,,
-0.08567583305404451,0.0012284730780413667,,
0.1822516830096538,0.1342666292964191,,
-0.075002220586448,0.00344483490540168,,
-0.09343473053462249,0.00703480455874202,,
-0.05610635845114916,-0.031039811517613054,,
-0.08480873266197796,0.018935388738595647,,
-0.05741834014927382,-0.03664643081551302,,
-0.06914869044070698,0.01588214283488207,,
-0.08167325668073397,-0.026781784162052697,,
-0.07897174662594617,-0.008839095430033368,,
-0.0887815461622455,0.0009075060340661154,,
-0.10232483286276038,-0.017578615829745226,,
-0.09058647952009369,-0.02837666715266624,,
-0.08872690103697385,-0.0021735486438911825,,
-0.08399595711376819,-0.01905714680598217,,
-0.09359371895889324,-0.008156390199027098,,
-0.08010512509710006,-0.008341462064434077,,
-0.075988059539767,-0.029024748145326715,,
-0.09074922660626125,-0.03374074627051852,,
-0.049598363368626434,0.019454451660490524,,
-0.08577464671638363,0.0012062507493416008,,
-0.06579949876025272,0.02631292721799999,,
-0.08470579760400408,-0.01615577938129153,,
-0.06719931748572198,-0.0015636430636090275,,
-0.052966477046284884,0.006103351410760362,,
-0.08073009677443084,-0.008792932483308494,,
-0.09592081442912419,-0.015337968360257212,,
-0.09067178337054821,0.0009097116258230088,,
-0.01440086523095819,-0.06347199767741808,,
-0.08689738125410788,-0.040685036919866226,,
-0.08271958524695507,-0.0031120999308916243,,
-0.09136832723905758,0.01250508034513761,,
-0.07592317765790094,-0.029139749656556527,,
-0.04096852415583237,-0.042779817945551926,,
-0.07512332177879628,-0.005864701540100456,,
-0.08576367799048268,0.015489879664551447,,
-0.09564860630579997,-0.020762175086603833,,
-0.08753432661888887,-0.0019320809395877777,,
-0.057672748173156554,0.0010605548146094647,,
-0.051707634423665993,0.018453397212692617,,
-0.0925818388495195,-0.005239048724980437,,
-0.10089632751181069,-0.009046862099722662,,
-0.08099098686451019,0.00021145536831039527,,
-0.09770812900827773,0.0048702424891145886,,
-0.06771141350459878,-0.015215260942041927,,
-0.08407364903771822,-0.003895555491626657,,
-0.07879139470692681,0.003726329905643034,,
-0.0818774689396537,-0.018170198552537747,,
-0.09404036998764526,0.004392252295077076,,
-0.0863857045098312,-0.004855649810274875,,
0.1401081883007535,0.07134773325058234,,
-0.06316804351363153,-0.045067736421974154,,
-0.10067907558297634,0.001609175931868009,,
-0.09865396830211073,0.006234794553916929,,
-0.09100445582776281,-0.0012383589802629034,,
-0.07838758647046415,-0.009361194416462432,,
-0.06651413471462458,0.011725144651041457,,
-0.09936821909828412,0.004578695522330215,,
-0.09831816872013877,-0.0034607436478241134,,
-0.08583320473900334,-0.005010256425919067,,
-0.09545881340962405,-0.017466844113279787,,
-0.09433241719661051,-0.004087122890139271,,
-0.0871505557560084,-0.013504814284325286,,
-0.08597499013137487,-0.006056810645911518,,
-0.08539705767253139,0.007750966524657746,,
-0.08630327259787364,-0.0021428239046959343,,
-0.0627503839932694,0.011546948896093942,,
-0.07206469616477555,0.021210815348214677,,
-0.09280952539137582,-0.020177034595744374,,
0.15222218690256722,0.07898696436429109,,
-0.09003760047888439,-0.033582448648050836,,
-0.08353900966716325,-4.287278571610808e-05,,
-0.08042738483804265,0.0012929094523277714,,
-0.08846507899779812,-0.007996980700914872,,
-0.09937422246830453,0.006476710801563338,,
-0.0891305840795503,-0.00020262701673510357,,
-0.09523413131352777,0.007777052398532234,,
-0.08690316936970695,-0.0044756167079313645,,
-0.09086861657033439,0.0439738145162185,,
-0.09476821269668578,0.0018332115263231031,,
-0.09261479342725716,-0.016825335826378695,,
-0.09443577860495955,-0.004293318931741163,,
-0.06339112163474805,0.027411793710552735,,
-0.09656190504860146,-0.007544143909403409,,
-0.0792671422076557,-0.007133346874869855,,
-0.06545293722273508,0.007999812082141124,,
-0.07610327975949278,-0.042898717934626136,,
-0.0907965451184312,-0.020402468714442724,,
-0.09317018629975597,-0.0004798118529288059,,
-0.08901416535843797,-0.006970608966328881,,
-0.02021264805687104,-0.04590803210736139,,
-0.08378241246946808,-0.002460621176072686,,
-0.10229128165486293,-0.01394327434483224,,
-0.05872201654571311,-0.010397797305783283,,
-0.05289278892364033,-0.012322311409121179,,
-0.07209047618378739,-0.0074905354520093705,,
-0.09160774283491979,0.0037088005811597266,,
-0.07530723817231119,0.0004477897425248509,,
-0.08770654369740377,0.006071839654404037,,
-0.08295771057998655,-0.008326263140008002,,
-0.0552610672434755,-0.037446981625962966,,
-0.08502099583640192,-0.0004961768273691065,,
0.05150586695908087,0.0010058547875443978,,
-0.09110735424761614,-0.008937236237849342,,
-0.09342005143080111,0.0007868476448501379,,
-0.09085449067894669,0.003622384904824533,,
-0.09041211348118323,0.01439130457201551,,
-0.0918859779953441,-0.025512035821266932,,
-0.08636561912649297,0.0030264350408046622,,
-0.07437591858650261,-0.0202257834452988,,
-0.051392059351834635,-0.0021556697569233463,,
-0.09588834973154867,-0.02204319501935326,,
-0.07950405341353543,-0.0003179837414131258,,
-0.08947849883893681,-0.004808133254459315,,
-0.08823068643559749,-0.0030013916660277308,,
-0.06815817483205275,0.003566858730454702,,
-0.10273052378500046,-0.015786557105197108,,
-0.08652472771964481,-0.0024021276833417174,,
-0.0688358472901341,-0.01606559909344895,,
-0.064490989177556,0.00621109458499538,,
-0.08948282227999343,-0.0014962155202766917,,
-0.07050044178954555,-0.01999862469625822,,
-0.09457493313640566,-0.013937508093286857,,
-0.056259380891653256,-0.009874889624703493,,
-0.10220731112065842,-0.014796948165554876,,
-0.08845600188618717,-0.037327490473180215,,
-0.09154299353836003,-0.008625788728913307,,
-0.0841803694655385,0.007951695226323387,,
-0.009942880185922336,0.044377596842226766,,
-0.06463584138951146,0.027186306465699153,,
-0.0585752765317152,-0.03920558251814901,,
-0.08238748515290269,-0.004583355215464784,,
-0.09256952060140279,0.00496399310921879,,
-0.0875563652388097,0.002662822608386693,,
-0.07560596344366341,0.00659728700052126,,
-0.09130084160755272,0.005612444937106085,,
-0.07134974796055928,-0.022209304582536494,,
-0.09445984803293374,-0.006150710991262114,,
-0.08594240798268447,-0.035686696626163375,,
-0.09233665876747478,-0.0014496502726882555,,
-0.07542832665446156,-0.0061605719740492875,,
-0.07699843585001566,0.00438452177844009,,
-0.08797742002244002,-0.016268646091215533,,
-0.09404623762145348,-0.017219704766099277,,
-0.06729938502753385,-0.021007069570228236,,
-0.08983474889268585,2.7088187423110827e-05,,
-0.09979865514996919,-0.023772537324521593,,
-0.09328420693033024,0.002936869760244779,,
-0.08952009298840637,-0.008724707528920288,,
-0.10061067131501236,0.004491961310890064,,
-0.06717726981269001,-0.010646622691599031,,
-0.08354439917375385,-0.00021536408733675353,,
-0.07893722140683275,-0.007060006026494081,,
-0.08060995856683992,0.005294522933111306,,
-0.08322206941636966,-0.005168071622814661,,
-0.08402712166313024,-0.01898048654123917,,
-0.08972458288247163,0.021557943679327323,,
-0.08847356476346085,-0.0001238012376785296,,
-0.09425250704001618,-0.0033013004565344965,,
-0.0981082434398638,-0.016336370624824313,,
-0.07556589100003916,-0.01687180019375242,,
-0.09937429276548292,-0.02552727457615598,,
-0.0868476891991365,0.0007605753256740727,,
-0.07756297907053929,-0.013883073824466139,,
-0.06396836409165474,0.008991661842396912,,
-0.08583512187055958,-0.004926144088344735,,
-0.07922629453433636,-0.00012429973389973815,,
-0.09279592252420592,0.003048353925671467,,
-0.07949977259012314,-0.026375550937057186,,
-0.06476572910328993,0.004663807786106063,,
-0.08973714676124685,0.006378161281137805,,
-0.056825951195090735,0.019141018932806987,,
-0.054501574550270854,0.017938935505702427,,
-0.08131610875216454,-0.022763155543400283,,
-0.08728059597721355,0.00136065486301132,,
-0.0755320668600282,-0.03761883899948281,,
-0.10173783622964623,-0.019752630899230687,,
-0.10031604850574631,0.004673642596904534,,
-0.08030914131076336,-0.015975901024178472,,
-0.08982298507197113,-0.006236816688042709,,
-0.09209932974976241,-0.024883230104465907,,
-0.094081917439215,-0.008984445382559774,,
-0.081101253156953,-0.0025566691622582755,,
-0.08228879097345401,-0.0023685061385778357,,
-0.10038768997921996,-0.009697686276450573,,
-0.10133703622659178,-0.02238080518916266,,
-0.056751261887430494,-0.018517728597008173,,
-0.09842404888435693,-0.0004487453672959382,,
-0.06898275333129315,-0.05395380041776421,,
-0.09773954339081346,-0.01461899017581489,,
-0.07675971864714667,-0.0011399418725605204,,
-0.10149413824813709,-0.021893279902795663,,
-0.1028125254496435,-0.012299161466856378,,
-0.07078429134373544,0.007354817213728326,,
-0.086433922584598,0.0008066940371087503,,
-0.073486817098238,-0.0005426801135350354,,
-0.08315451285678552,-0.006206384734814089,,
-0.10081265773240106,-0.024906884650717064,,
-0.08318185605811772,-0.013237762089394192,,
-0.07920059791829472,-0.00028352876192670344,,
-0.09366288289183342,-0.016866731718620846,,
-0.057698785024909535,0.010162741719463799,,
-0.08700803677259034,0.002779566016897805,,
-0.09158730532750567,0.002641650095999113,,
-0.0841148757470567,-0.018648981833219128,,
-0.07489859333186694,-0.019745752738277004,,
-0.07013541851469893,-0.010536138446040611,,
-0.06735238219400798,-0.03661310007973882,,
-0.0611568352362853,0.0037798411279096897,,
-0.10023203657152688,0.004856046167290886,,
-0.0815732703045566,0.0011973654480824582,,
-0.09160232922193941,0.0038078582475907026,,
-0.08616744667738156,-0.021021155748684565,,
-0.06247841772997269,-0.012264420258455607,,
-0.09283351868483397,-0.0007945022070954323,,
-0.07068588621644772,-3.286681836046775e-05,,
-0.03469608871216709,-0.05885928763867091,,
-0.08584232355555135,-0.027581670212447035,,
-0.08341118521099493,-0.001815256300428251,,
-0.08518551305109792,-0.018114522427575185,,
-0.0699564780658414,-0.02249237834109208,,
-0.07798978103689679,-0.003674407259363608,,
-0.07537858408150845,-0.01055812461807075,,
-0.09251052918622557,-0.01844541849208381,,
-0.09066438325782518,0.0031469295600076016,,
-0.09458202531447575,0.0030754819906440548,,
-0.0923476310811452,-0.02662444131774245,,
-0.06401304769434285,-0.013225767133420326,,
-0.07720311726475274,-0.005151021376918592,,
-0.09044181510948882,-0.008343834098756346,,
-0.08054111850537399,-0.022858748956600436,,
-0.0942499226840134,-0.0219330691504393,,
-0.07421123373790148,-0.008563232047407575,,
-0.04527053202020674,0.030310817678402185,,
-0.05167163218191503,0.01933046228799052,,
-0.09657446032873562,0.012036923175814816,,
-0.0803987125447849,-0.001472897007270434,,
-0.09149318621593837,0.0007857407842334092,,
-0.08755739236736293,0.0028139423479894834,,
-0.07894353692069507,0.0004955393987923153,,
-0.09049978310394001,-0.004885626416540008,,
0.16267892632621433,0.08479327335166736,,
-0.06377537349318982,0.01255428184499573,,
-0.08454556952522779,-0.004320016110309295,,
-0.03892154825099942,-0.029674918978519954,,
-0.10034325363261166,-0.015200661086418139,,
