nh3_X_train_ax1,nh3_X_train_ax2,nh3_var,nh3_r2
0.14981319653530914,-0.08486064728887,0.51735352052351,0.51735352052351
0.18381554127019153,-0.10043272898636613,0.5636287446850836,0.5636287446850836
0.006888782402712618,-0.035429661215697336,0.6609836035748623,0.6609836035748623
-0.11853368206513192,0.04142179791424655,0.6610954326165728,0.6610954326165728
0.4561226070742105,-0.12255204799319053,0.6646746654702187,0.6646746654702187
-0.1433552999199802,0.056307122828539974,0.6692167020735145,0.6692167020735145
0.11136489878808298,-0.08478225582743106,0.68316394246893,0.68316394246893
0.3853000041485638,-0.141506504161352,0.687160580356629,0.687160580356629
-0.18733438761400484,-0.03793272475550329,0.7014882665575602,0.7014882665575602
-0.1845169930643046,-0.02479567721262711,0.7066260608685881,0.7066260608685881
-0.1303535731266883,-0.005265868913595728,0.7091541322339499,0.7091541322339499
0.16782924207818442,-0.034401856978136074,0.7120348730707362,0.7120348730707362
0.14165109121506278,0.03189809830250489,0.7225382488639467,0.7225382488639467
0.5130790814194311,-0.0912703364553647,0.7479098367134762,0.7479098367134762
-0.194468207854385,-0.07411635191264482,0.7490289269352133,0.7490289269352133
-0.014474579053187945,-0.07099263846051741,0.7495121553775634,0.7495121553775634
-0.11173680596037576,-0.061224240363565705,0.7492602565386155,0.7492602565386155
-0.14383924675278326,0.06824820312809977,0.7572287505754216,0.7572287505754216
-0.13115999912568713,0.07347686565710583,0.7571720865219553,0.7571720865219553
-0.17477028857358695,0.042342071529432694,0.7637291149414035,0.7637291149414035
-0.005118455484986702,0.039299177302075626,0.7650978249338307,0.7650978249338307
0.09882555427477012,-0.10179256369402713,0.7697747277068588,0.7697747277068588
0.018047623944569723,-0.08776847778613558,0.7707410346822714,0.7707410346822714
0.14621207819060966,0.02000177659419977,0.7731265377108045,0.7731265377108045
-0.18606262318935876,-0.02811865404245757,0.7770806960407228,0.7770806960407228
0.11046305777997409,-0.002038273860220489,0.7819778454393271,0.7819778454393271
-0.25663844894230203,-0.040618632767332664,0.7842573723829727,0.7842573723829727
-0.046144741605538254,0.07530956835149986,0.783099435910787,0.783099435910787
0.274609255749835,-0.052422323483937716,0.7842442261659843,0.7842442261659843
0.13909116447849407,0.032950684975228996,0.7846108835552495,0.7846108835552495
0.0502371653637206,-0.0762919957062832,0.7911589576553498,0.7911589576553498
0.0946616766453608,-0.027305617598661115,0.7910282944310556,0.7910282944310556
0.011131477679361028,-0.0028373855089121537,0.793006338927279,0.793006338927279
0.1395285148809076,-0.016224102259543967,0.7928832855684276,0.7928832855684276
