dim,variance,r2
1,0.1753474422589361,0.1753474422589361
2,0.1862757628426763,0.1862757628426763
3,0.3043354448690061,0.3043354448690061
4,0.3086948626383333,0.3086948626383333
5,0.3259856729533493,0.3259856729533493
6,0.3877294148645588,0.3877294148645588
7,0.398964950146682,0.398964950146682
8,0.3997647556043259,0.3997647556043259
9,0.4020693759293696,0.4020693759293696
10,0.4023432021028381,0.4023432021028381
11,0.405705420921423,0.405705420921423
12,0.432845380887606,0.432845380887606
13,0.440412025081496,0.440412025081496
14,0.4457135609666111,0.4457135609666111
15,0.4459818622394439,0.4459818622394439
16,0.4459477074125703,0.4459477074125703
17,0.4473279690508943,0.4473279690508943
18,0.4471567160722911,0.4471567160722911
19,0.4601608026783481,0.4601608026783481
20,0.4595172288796291,0.4595172288796291
21,0.4608543063738609,0.4608543063738609
22,0.4614068759480574,0.4614068759480574
23,0.4640705322916936,0.4640705322916936
24,0.4668116367203696,0.4668116367203696
25,0.4693662502698531,0.4693662502698531
26,0.4735619108788788,0.4735619108788788
27,0.473506025582123,0.473506025582123
28,0.472673804018346,0.472673804018346
29,0.4728178340955801,0.4728178340955801
30,0.4740859985209474,0.4740859985209474
31,0.4785399027921252,0.4785399027921252
32,0.4830340963194531,0.4830340963194531
33,0.4852855997218038,0.4852855997218038
34,0.4841819767234318,0.4841819767234318
35,0.4918619743748508,0.4918619743748508
36,0.4939498557088079,0.4939498557088079
37,0.4924779207056109,0.4924779207056109
38,0.4957461513457949,0.4957461513457949
39,0.4998252907936883,0.4998252907936883
40,0.4995682621869338,0.4995682621869338
41,0.5026757476434024,0.5026757476434024
42,0.5020350675619445,0.5020350675619445
43,0.5063920273236046,0.5063920273236046
44,0.507837307863535,0.507837307863535
45,0.5071654452260099,0.5071654452260099
46,0.5077985985492411,0.5077985985492411
47,0.5129812942294483,0.5129812942294483
48,0.510697918199968,0.510697918199968
49,0.5090393735972467,0.5090393735972467
50,0.5126603352190333,0.5126603352190333
51,0.5148520827994811,0.5148520827994811
52,0.5186452500929665,0.5186452500929665
53,0.5203789077041288,0.5203789077041288
54,0.519672588039451,0.519672588039451
55,0.5215594637527032,0.5215594637527032
56,0.521459705194385,0.521459705194385
57,0.5212576442065127,0.5212576442065127
58,0.5215917508092537,0.5215917508092537
59,0.521746122593991,0.521746122593991
60,0.5223003467760163,0.5223003467760163
61,0.5223486240169191,0.5223486240169191
62,0.5229230108513749,0.5229230108513749
63,0.5223957198921068,0.5223957198921068
64,0.523955547397995,0.523955547397995
65,0.5242757851616104,0.5242757851616104
66,0.5230673481521155,0.5230673481521155
67,0.5235255825031029,0.5235255825031029
68,0.5269163177527652,0.5269163177527652
69,0.5295898663029229,0.5295898663029229
70,0.5263109776711978,0.5263109776711978
71,0.5317429678267984,0.5317429678267984
72,0.5335183939943327,0.5335183939943327
73,0.5300618954758258,0.5300618954758258
74,0.534785170119354,0.534785170119354
75,0.5414736628999286,0.5414736628999286
76,0.5430693223439713,0.5430693223439713
77,0.5440607897332814,0.5440607897332814
78,0.5429905530510806,0.5429905530510806
79,0.5432397507325544,0.5432397507325544
80,0.5437297455753993,0.5437297455753993
81,0.5441834417314059,0.5441834417314059
82,0.5415443325131197,0.5415443325131197
83,0.5431397822047646,0.5431397822047646
84,0.5466050354019374,0.5466050354019374
85,0.5454630634259787,0.5454630634259787
86,0.5454208032920981,0.5454208032920981
87,0.5470309953442365,0.5470309953442365
88,0.5472383214783977,0.5472383214783977
89,0.546881430205212,0.546881430205212
90,0.5493928000425758,0.5493928000425758
91,0.5478214784808192,0.5478214784808192
92,0.5496832203640535,0.5496832203640535
93,0.5489545792957097,0.5489545792957097
94,0.553727730625017,0.553727730625017
95,0.5512501160495327,0.5512501160495327
96,0.5532808326527725,0.5532808326527725
97,0.5561348087014615,0.5561348087014615
98,0.5558360126730924,0.5558360126730924
99,0.5607233122752353,0.5607233122752353
100,0.56358616802426,0.56358616802426
101,0.5624710725582338,0.5624710725582338
102,0.5635939948559221,0.5635939948559221
103,0.56654634006616,0.56654634006616
104,0.5646777059615754,0.5646777059615754
105,0.5623792970002992,0.5623792970002992
106,0.5655161550865446,0.5655161550865446
107,0.5681369680068231,0.5681369680068231
108,0.5658797888221327,0.5658797888221327
109,0.5644722662446984,0.5644722662446984
110,0.5689778995458039,0.5689778995458039
111,0.5692011423458335,0.5692011423458335
112,0.5710349952002007,0.5710349952002007
113,0.5710354516073289,0.5710354516073289
114,0.5707469474493663,0.5707469474493663
115,0.5704212935610689,0.5704212935610689
116,0.5697821600063264,0.5697821600063264
117,0.5712636463351282,0.5712636463351282
118,0.5709229421106878,0.5709229421106878
119,0.5741365444847025,0.5741365444847025
120,0.5718733981624983,0.5718733981624983
121,0.5753292045483245,0.5753292045483245
122,0.5746697602148141,0.5746697602148141
123,0.5767856614852396,0.5767856614852396
124,0.574487849256355,0.574487849256355
125,0.5761917763918977,0.5761917763918977
126,0.5778943334897884,0.5778943334897884
127,0.5777229421203697,0.5777229421203697
128,0.5773659859386657,0.5773659859386657
129,0.5777050518608104,0.5777050518608104
130,0.5792367431424971,0.5792367431424971
131,0.5795886393698036,0.5795886393698036
132,0.5770489472801611,0.5770489472801611
133,0.5812673413075986,0.5812673413075986
134,0.5808736987476288,0.5808736987476288
135,0.5821188980768647,0.5821188980768647
136,0.5796353303928368,0.5796353303928368
137,0.5813606584252637,0.5813606584252637
138,0.5826013455192407,0.5826013455192407
139,0.5843589787826797,0.5843589787826797
140,0.581189278321544,0.581189278321544
141,0.5824828992127331,0.5824828992127331
142,0.5853490661608947,0.5853490661608947
143,0.5859934984525106,0.5859934984525106
144,0.5836150148295003,0.5836150148295003
145,0.5858978958052733,0.5858978958052733
146,0.5881913910580436,0.5881913910580436
147,0.5878962955639178,0.5878962955639178
148,0.5894480720275086,0.5894480720275086
149,0.5871834623604539,0.5871834623604539
150,0.5892738936563262,0.5892738936563262
151,0.5905380947295242,0.5905380947295242
152,0.5917607753774674,0.5917607753774674
153,0.5920449905335632,0.5920449905335632
154,0.5936171612089243,0.5936171612089243
155,0.5950391709646158,0.5950391709646158
156,0.5962187358439793,0.5962187358439793
157,0.5962429889471559,0.5962429889471559
158,0.5962289174481079,0.5962289174481079
159,0.59620728700967,0.59620728700967
160,0.5960950862320105,0.5960950862320105
161,0.5970351740119393,0.5970351740119393
162,0.5974004993145117,0.5974004993145117
163,0.5973879239560616,0.5973879239560616
164,0.5974177265785989,0.5974177265785989
165,0.5979190124624671,0.5979190124624671
166,0.5980876300007478,0.5980876300007478
167,0.598015999805081,0.598015999805081
168,0.5978937063379928,0.5978937063379928
169,0.5979065978138893,0.5979065978138893
170,0.598668030881947,0.598668030881947
171,0.5995610126060344,0.5995610126060344
172,0.5999140815463825,0.5999140815463825
173,0.6002454738746725,0.6002454738746725
174,0.6011475494117808,0.6011475494117808
175,0.6013374391374866,0.6013374391374866
176,0.6015315023598666,0.6015315023598666
177,0.6015551607689094,0.6015551607689094
178,0.6034870283538335,0.6034870283538335
179,0.6034843886076648,0.6034843886076648
180,0.6033995529432239,0.6033995529432239
181,0.6028317085814364,0.6028317085814364
182,0.6030030806185316,0.6030030806185316
183,0.6030039397026283,0.6030039397026283
184,0.60340053286643,0.60340053286643
185,0.6042532583361196,0.6042532583361196
186,0.6042979045980174,0.6042979045980174
187,0.6044307615255722,0.6044307615255722
188,0.6069406876989998,0.6069406876989998
189,0.6091884745410014,0.6091884745410014
190,0.6092841821322522,0.6092841821322522
