dim,variance,r2
1,0.1564075525761222,0.1564075525761222
2,0.1641623629434712,0.1641623629434712
3,0.2772145341339658,0.2772145341339658
4,0.2807302039404187,0.2807302039404187
5,0.2918548962875633,0.2918548962875633
6,0.3448321847650146,0.3448321847650146
7,0.3573809174874433,0.3573809174874433
8,0.3581123507378757,0.3581123507378757
9,0.3591446126577052,0.3591446126577052
10,0.3593579250734519,0.3593579250734519
11,0.3631605793516322,0.3631605793516322
12,0.383208759070995,0.383208759070995
13,0.3873706296094614,0.3873706296094614
14,0.3942291146554333,0.3942291146554333
15,0.3944612964992823,0.3944612964992823
16,0.3947483196185279,0.3947483196185279
17,0.3952002172676738,0.3952002172676738
18,0.3959224247544848,0.3959224247544848
19,0.4042269952368614,0.4042269952368614
20,0.4047416394619419,0.4047416394619419
21,0.4070877685818037,0.4070877685818037
22,0.4108816597638564,0.4108816597638564
23,0.4110391746416907,0.4110391746416907
24,0.4120190132421335,0.4120190132421335
25,0.4163684378204793,0.4163684378204793
26,0.42002745401955,0.42002745401955
27,0.4189115802163033,0.4189115802163033
28,0.419069189665189,0.419069189665189
29,0.4185676895352749,0.4185676895352749
30,0.4199100039984004,0.4199100039984004
31,0.4253063507342425,0.4253063507342425
32,0.4304630517213151,0.4304630517213151
33,0.432487836843211,0.432487836843211
34,0.4339343593038948,0.4339343593038948
35,0.4298125864264458,0.4298125864264458
36,0.4369546825755656,0.4369546825755656
37,0.43757788715343,0.43757788715343
38,0.4411558370487256,0.4411558370487256
39,0.4408090200015339,0.4408090200015339
40,0.4504050734082829,0.4504050734082829
41,0.4453863189473492,0.4453863189473492
42,0.4464199437095277,0.4464199437095277
43,0.4456879038460978,0.4456879038460978
44,0.4522237886223288,0.4522237886223288
45,0.4499666448558387,0.4499666448558387
46,0.4518870016602939,0.4518870016602939
47,0.4543523555626356,0.4543523555626356
48,0.4551299013227549,0.4551299013227549
49,0.4564108411068758,0.4564108411068758
50,0.4567885228296291,0.4567885228296291
51,0.4579050905316725,0.4579050905316725
52,0.4589397910873377,0.4589397910873377
53,0.4609002058356406,0.4609002058356406
54,0.4641623071465506,0.4641623071465506
55,0.4623340276847291,0.4623340276847291
56,0.4612482528726913,0.4612482528726913
57,0.4607180621964746,0.4607180621964746
58,0.464832180486654,0.464832180486654
59,0.4665266151651873,0.4665266151651873
60,0.4655245637548328,0.4655245637548328
61,0.4646722044784137,0.4646722044784137
62,0.4662601919562927,0.4662601919562927
63,0.4688175743611038,0.4688175743611038
64,0.467043815375857,0.467043815375857
65,0.4670744656032769,0.4670744656032769
66,0.4677180110767157,0.4677180110767157
67,0.465280277475973,0.465280277475973
68,0.4700769115991648,0.4700769115991648
69,0.4699505076539055,0.4699505076539055
70,0.473730924588248,0.473730924588248
71,0.4717004492168305,0.4717004492168305
72,0.47600177187029,0.47600177187029
73,0.4758819305928118,0.4758819305928118
74,0.4759954972710206,0.4759954972710206
75,0.4755017472193178,0.4755017472193178
76,0.483368912121907,0.483368912121907
77,0.4843235047562996,0.4843235047562996
78,0.4858387371829537,0.4858387371829537
79,0.4845512501193207,0.4845512501193207
80,0.4838485821704764,0.4838485821704764
81,0.4860578582747216,0.4860578582747216
82,0.4896060940996443,0.4896060940996443
83,0.4870599978471749,0.4870599978471749
84,0.4891306752559813,0.4891306752559813
85,0.4877226009739135,0.4877226009739135
86,0.4894883449723564,0.4894883449723564
87,0.4916517911683516,0.4916517911683516
88,0.4920586547990667,0.4920586547990667
89,0.488804120322811,0.488804120322811
90,0.4938350503977979,0.4938350503977979
91,0.4941381206341213,0.4941381206341213
92,0.4929611637402393,0.4929611637402393
93,0.4927007321217365,0.4927007321217365
94,0.4921545048890775,0.4921545048890775
95,0.4998602999228196,0.4998602999228196
96,0.4992693367821726,0.4992693367821726
97,0.5009242873372979,0.5009242873372979
98,0.4947608175880075,0.4947608175880075
99,0.5028976539835059,0.5028976539835059
100,0.5072777654959465,0.5072777654959465
101,0.5093285411456159,0.5093285411456159
102,0.5077456246034242,0.5077456246034242
103,0.5059649172695466,0.5059649172695466
104,0.5067293512532027,0.5067293512532027
105,0.5091085108971237,0.5091085108971237
106,0.5102965758585589,0.5102965758585589
107,0.5095778665676521,0.5095778665676521
108,0.5098413567033973,0.5098413567033973
109,0.5121910488576776,0.5121910488576776
110,0.5146635436110489,0.5146635436110489
111,0.5138733698506255,0.5138733698506255
112,0.5162432922783736,0.5162432922783736
113,0.5153987558651878,0.5153987558651878
114,0.5156417175814371,0.5156417175814371
115,0.5139075750203357,0.5139075750203357
116,0.5197351995495325,0.5197351995495325
117,0.5191686861726574,0.5191686861726574
118,0.5199640184189578,0.5199640184189578
119,0.5218911333707614,0.5218911333707614
120,0.5221719846165986,0.5221719846165986
121,0.523875700042851,0.523875700042851
122,0.524810158338948,0.524810158338948
123,0.522849651526641,0.522849651526641
124,0.5231922071052495,0.5231922071052495
125,0.52605040966502,0.52605040966502
126,0.5255536363495235,0.5255536363495235
127,0.5247299958812905,0.5247299958812905
128,0.5254287256589785,0.5254287256589785
129,0.5270331669359887,0.5270331669359887
130,0.5293810304154212,0.5293810304154212
131,0.5254073829775917,0.5254073829775917
132,0.5296758239435521,0.5296758239435521
133,0.529232594299202,0.529232594299202
134,0.5309057987765424,0.5309057987765424
135,0.5298345356232359,0.5298345356232359
136,0.5303935823723884,0.5303935823723884
137,0.5363008467407249,0.5363008467407249
138,0.5313957805399295,0.5313957805399295
139,0.5366314564099153,0.5366314564099153
140,0.535755164925718,0.535755164925718
141,0.5384995769838248,0.5384995769838248
142,0.5338838430422899,0.5338838430422899
143,0.5402699955041704,0.5402699955041704
144,0.5407716396989812,0.5407716396989812
145,0.5405117665875532,0.5405117665875532
146,0.5401034808542032,0.5401034808542032
147,0.5441108824510106,0.5441108824510106
148,0.5415526748703097,0.5415526748703097
149,0.5425065382018452,0.5425065382018452
150,0.5403857691322241,0.5403857691322241
151,0.5442603532701027,0.5442603532701027
152,0.5434426695403496,0.5434426695403496
153,0.5438683140047096,0.5438683140047096
154,0.5451208109499996,0.5451208109499996
155,0.549035145877673,0.549035145877673
156,0.5501083866077296,0.5501083866077296
157,0.5503882794314632,0.5503882794314632
158,0.5508362004263387,0.5508362004263387
159,0.5508864401969964,0.5508864401969964
160,0.5517513559784055,0.5517513559784055
161,0.55257851356488,0.55257851356488
162,0.5525769411875103,0.5525769411875103
163,0.5525745056217136,0.5525745056217136
164,0.5525658772315141,0.5525658772315141
165,0.5534609768553891,0.5534609768553891
166,0.5533701292353974,0.5533701292353974
167,0.5533360455412216,0.5533360455412216
168,0.5533420933034638,0.5533420933034638
169,0.5533836147715826,0.5533836147715826
170,0.5536295379850448,0.5536295379850448
171,0.5555735141121234,0.5555735141121234
172,0.5558187676544181,0.5558187676544181
173,0.5580242581759827,0.5580242581759827
174,0.5588315281033176,0.5588315281033176
175,0.5591418932010697,0.5591418932010697
176,0.5591066623958241,0.5591066623958241
177,0.5604922006388635,0.5604922006388635
178,0.5601172335824589,0.5601172335824589
179,0.560637721996379,0.560637721996379
180,0.5607193686194227,0.5607193686194227
181,0.5604586873568806,0.5604586873568806
182,0.5608122285925624,0.5608122285925624
183,0.5609457569457652,0.5609457569457652
184,0.5614427667756781,0.5614427667756781
185,0.5622177010198326,0.5622177010198326
186,0.5622323922870094,0.5622323922870094
187,0.5624314173972822,0.5624314173972822
