dim,variance,r2
1,0.2125949163966124,0.2125949163966124
2,0.2228143240413144,0.2228143240413144
3,0.4092786548611322,0.4092786548611322
4,0.414500333020149,0.414500333020149
5,0.4362220316077111,0.4362220316077111
6,0.519895681263362,0.519895681263362
7,0.5413698415707784,0.5413698415707784
8,0.5413455044972255,0.5413455044972255
9,0.5408541853075849,0.5408541853075849
10,0.541196392032224,0.541196392032224
11,0.5466308804561155,0.5466308804561155
12,0.5762755797036574,0.5762755797036574
13,0.5826416765223662,0.5826416765223662
14,0.5972849788070407,0.5972849788070407
15,0.5977692996627764,0.5977692996627764
16,0.5990472666588822,0.5990472666588822
17,0.598569850525006,0.598569850525006
18,0.5997487221212185,0.5997487221212185
19,0.6170726645395039,0.6170726645395039
20,0.6167994127682728,0.6167994127682728
21,0.6200052088331103,0.6200052088331103
22,0.6245188751983485,0.6245188751983485
23,0.6222308606441006,0.6222308606441006
24,0.6297322980217985,0.6297322980217985
25,0.628332962228984,0.628332962228984
26,0.6358994824472435,0.6358994824472435
27,0.6358697639180865,0.6358697639180865
28,0.6367094454982113,0.6367094454982113
29,0.6369103836897076,0.6369103836897076
30,0.6381749315656371,0.6381749315656371
31,0.6395670930928845,0.6395670930928845
32,0.6511564072561453,0.6511564072561453
33,0.6521847673215856,0.6521847673215856
34,0.6569782013671653,0.6569782013671653
35,0.6582392094194109,0.6582392094194109
36,0.658310435319595,0.658310435319595
37,0.6595548867971188,0.6595548867971188
38,0.6626912685177132,0.6626912685177132
39,0.6656049485341393,0.6656049485341393
40,0.6625788227711782,0.6625788227711782
41,0.6735155617198543,0.6735155617198543
42,0.6737032087487287,0.6737032087487287
43,0.6785276590621865,0.6785276590621865
44,0.6777671153254406,0.6777671153254406
45,0.6800331529914447,0.6800331529914447
46,0.6803432897740466,0.6803432897740466
47,0.6829767758917741,0.6829767758917741
48,0.6829243194022292,0.6829243194022292
49,0.6820083930382728,0.6820083930382728
50,0.6832615483819897,0.6832615483819897
51,0.683391526412547,0.683391526412547
52,0.6841975869035555,0.6841975869035555
53,0.688376787170268,0.688376787170268
54,0.6899722041658458,0.6899722041658458
55,0.6900288241520702,0.6900288241520702
56,0.6910095153024809,0.6910095153024809
57,0.6878784758073762,0.6878784758073762
58,0.6924898252557414,0.6924898252557414
59,0.6929452925786469,0.6929452925786469
60,0.6924209521809187,0.6924209521809187
61,0.6940589282912264,0.6940589282912264
62,0.6951561638110997,0.6951561638110997
63,0.6924639047402434,0.6924639047402434
64,0.6964156857964645,0.6964156857964645
65,0.6969491970610752,0.6969491970610752
66,0.6956490813254645,0.6956490813254645
67,0.6969339790156709,0.6969339790156709
68,0.7015777397876742,0.7015777397876742
69,0.6968921886191546,0.6968921886191546
70,0.7016161959546988,0.7016161959546988
71,0.700398242780161,0.700398242780161
72,0.7020481541414354,0.7020481541414354
73,0.7022538142389692,0.7022538142389692
74,0.7006288467995563,0.7006288467995563
75,0.7049551860103365,0.7049551860103365
76,0.7100534606523138,0.7100534606523138
77,0.7125050213622868,0.7125050213622868
78,0.7093361929591776,0.7093361929591776
79,0.7103904248581393,0.7103904248581393
80,0.7157804424180441,0.7157804424180441
81,0.7133395439621438,0.7133395439621438
82,0.712911088890654,0.712911088890654
83,0.7168514836533779,0.7168514836533779
84,0.7154041412795948,0.7154041412795948
85,0.7151953869876688,0.7151953869876688
86,0.7175122585850764,0.7175122585850764
