dim,variance,r2
1,0.2090396869359053,0.2090396869359053
2,0.2180716445522826,0.2180716445522826
3,0.3601645995687871,0.3601645995687871
4,0.3677732045020335,0.3677732045020335
5,0.3855521133296042,0.3855521133296042
6,0.4605966684084644,0.4605966684084644
7,0.4810070957482349,0.4810070957482349
8,0.4831298769946682,0.4831298769946682
9,0.4843263848320049,0.4843263848320049
10,0.4843177841314905,0.4843177841314905
11,0.4879585046034302,0.4879585046034302
12,0.5194360609431665,0.5194360609431665
13,0.5282181294247944,0.5282181294247944
14,0.5387408934377917,0.5387408934377917
15,0.538917040962404,0.538917040962404
16,0.5394195713381847,0.5394195713381847
17,0.5396263404444182,0.5396263404444182
18,0.539953877125398,0.539953877125398
19,0.5556761151471588,0.5556761151471588
20,0.5580204940022326,0.5580204940022326
21,0.5582346869554187,0.5582346869554187
22,0.560179015778766,0.560179015778766
23,0.5615426955040008,0.5615426955040008
24,0.563987178235127,0.563987178235127
25,0.5663269717494649,0.5663269717494649
26,0.5718037950547905,0.5718037950547905
27,0.5707005444603824,0.5707005444603824
28,0.5704748938374843,0.5704748938374843
29,0.5698199643117341,0.5698199643117341
30,0.5705673891372762,0.5705673891372762
31,0.5737240875498119,0.5737240875498119
32,0.5844779180598185,0.5844779180598185
33,0.5857047838013647,0.5857047838013647
34,0.5887421695297095,0.5887421695297095
35,0.5918180470977019,0.5918180470977019
36,0.5950635925396502,0.5950635925396502
37,0.594768266231625,0.594768266231625
38,0.5962080895938611,0.5962080895938611
39,0.5983696328984719,0.5983696328984719
40,0.6040940423176125,0.6040940423176125
41,0.6050485746469241,0.6050485746469241
42,0.6039437373490275,0.6039437373490275
43,0.6043348109471411,0.6043348109471411
44,0.6103635126078256,0.6103635126078256
45,0.6101741806075741,0.6101741806075741
46,0.614345146261909,0.614345146261909
47,0.6182082513942782,0.6182082513942782
48,0.6216369516323422,0.6216369516323422
49,0.6186086931545749,0.6186086931545749
50,0.6182052516794438,0.6182052516794438
51,0.618883007866232,0.618883007866232
52,0.6221084164497905,0.6221084164497905
53,0.6234770593853824,0.6234770593853824
54,0.6284270730234627,0.6284270730234627
55,0.6276437589786088,0.6276437589786088
56,0.6252387466611007,0.6252387466611007
57,0.626219375690701,0.626219375690701
58,0.6288234633325753,0.6288234633325753
59,0.6298488266634007,0.6298488266634007
60,0.62987034507736,0.62987034507736
61,0.6289757550334307,0.6289757550334307
62,0.6312710395843096,0.6312710395843096
63,0.6297920583215271,0.6297920583215271
64,0.6304185465359022,0.6304185465359022
65,0.6298315020891108,0.6298315020891108
66,0.6301415236539707,0.6301415236539707
67,0.6344264002561832,0.6344264002561832
68,0.6308119468003863,0.6308119468003863
69,0.6308735435962738,0.6308735435962738
70,0.6313922103790142,0.6313922103790142
71,0.6344624308244473,0.6344624308244473
72,0.6402625303111402,0.6402625303111402
73,0.6370488182647871,0.6370488182647871
74,0.6400516772090168,0.6400516772090168
75,0.6400016848333372,0.6400016848333372
76,0.6441129794175204,0.6441129794175204
77,0.6444413200064915,0.6444413200064915
78,0.6463134072295579,0.6463134072295579
79,0.6448426017501888,0.6448426017501888
80,0.6466975021313102,0.6466975021313102
81,0.6459641089693995,0.6459641089693995
82,0.6470244381995451,0.6470244381995451
83,0.6471066239259389,0.6471066239259389
84,0.6512932595251892,0.6512932595251892
85,0.6493694152420874,0.6493694152420874
86,0.6504866159061848,0.6504866159061848
87,0.6497483080844704,0.6497483080844704
88,0.649347435738022,0.649347435738022
89,0.649178669467626,0.649178669467626
90,0.6489883154285532,0.6489883154285532
91,0.6521481891272378,0.6521481891272378
92,0.6512248650332981,0.6512248650332981
93,0.6514635547472702,0.6514635547472702
94,0.652962090086419,0.652962090086419
95,0.6530581055359361,0.6530581055359361
96,0.6546976567174663,0.6546976567174663
97,0.6550122548691633,0.6550122548691633
98,0.6580629392924666,0.6580629392924666
99,0.6552029506335819,0.6552029506335819
100,0.6609527230508031,0.6609527230508031
101,0.6601183477896406,0.6601183477896406
102,0.6626974688866605,0.6626974688866605
103,0.6622223935770465,0.6622223935770465
104,0.6623522303427098,0.6623522303427098
105,0.6632006298784723,0.6632006298784723
106,0.6645048641089076,0.6645048641089076
107,0.6651794612659564,0.6651794612659564
108,0.6636217306283194,0.6636217306283194
109,0.6665023805146857,0.6665023805146857
110,0.6651722114779859,0.6651722114779859
111,0.6657222475584492,0.6657222475584492
112,0.6673015034186837,0.6673015034186837
113,0.6669314860871958,0.6669314860871958
114,0.6691862203313736,0.6691862203313736
115,0.6678486086423955,0.6678486086423955
116,0.6697481234194944,0.6697481234194944
117,0.6692312096962577,0.6692312096962577
118,0.6695030985893862,0.6695030985893862
119,0.6686779155541914,0.6686779155541914
120,0.6723921066321843,0.6723921066321843
121,0.6716384080856362,0.6716384080856362
122,0.6720715439918874,0.6720715439918874
123,0.6726586266362493,0.6726586266362493
124,0.6722557683901837,0.6722557683901837
125,0.6723290088995934,0.6723290088995934
126,0.6736657217097284,0.6736657217097284
127,0.6748171819550576,0.6748171819550576
128,0.6741307493112494,0.6741307493112494
129,0.6755319757657203,0.6755319757657203
130,0.6765236079842406,0.6765236079842406
131,0.6773569423460384,0.6773569423460384
132,0.6773329704088541,0.6773329704088541
133,0.6768393911129609,0.6768393911129609
134,0.6768992275148324,0.6768992275148324
135,0.6782552280968306,0.6782552280968306
136,0.677267912789608,0.677267912789608
137,0.6798931528611614,0.6798931528611614
138,0.680148477353506,0.680148477353506
139,0.6816397957478125,0.6816397957478125
140,0.6807136503624437,0.6807136503624437
141,0.6825304787751396,0.6825304787751396
142,0.682920848635042,0.682920848635042
143,0.6828492153658585,0.6828492153658585
144,0.6833576557738439,0.6833576557738439
145,0.6822566745548482,0.6822566745548482
146,0.6840480693150499,0.6840480693150499
147,0.6846857648237625,0.6846857648237625
148,0.6850325575321181,0.6850325575321181
149,0.6845270399655723,0.6845270399655723
150,0.6862456651659372,0.6862456651659372
151,0.6873258561346927,0.6873258561346927
152,0.6867569243923373,0.6867569243923373
153,0.6867835574124819,0.6867835574124819
154,0.6883096453872727,0.6883096453872727
155,0.6902679539821314,0.6902679539821314
156,0.6902730510331977,0.6902730510331977
157,0.6902597850372665,0.6902597850372665
158,0.6903613562281377,0.6903613562281377
159,0.6903479530461802,0.6903479530461802
160,0.6905759400490593,0.6905759400490593
161,0.6909387821186512,0.6909387821186512
162,0.6909380981426028,0.6909380981426028
163,0.6911970104719267,0.6911970104719267
164,0.6911913596489077,0.6911913596489077
165,0.6920859353855936,0.6920859353855936
166,0.6920416077978722,0.6920416077978722
167,0.6920221349935335,0.6920221349935335
168,0.6919659027001963,0.6919659027001963
169,0.6919594196891412,0.6919594196891412
170,0.6919454349344677,0.6919454349344677
171,0.6936944491657557,0.6936944491657557
