dim,variance,r2
1,0.2232057930637714,0.2232057930637714
2,0.2346551256990129,0.2346551256990129
3,0.4069687116016844,0.4069687116016844
4,0.4144098776905838,0.4144098776905838
5,0.4342916526750765,0.4342916526750765
6,0.5143910120457302,0.5143910120457302
7,0.5332069516692237,0.5332069516692237
8,0.5335522922308868,0.5335522922308868
9,0.5346393223522994,0.5346393223522994
10,0.5347424121926481,0.5347424121926481
11,0.5392897113378918,0.5392897113378918
12,0.5681785749893457,0.5681785749893457
13,0.5787229512760818,0.5787229512760818
14,0.58894682065986,0.58894682065986
15,0.589581741869459,0.589581741869459
16,0.5898938712489046,0.5898938712489046
17,0.5903329363938911,0.5903329363938911
18,0.5905632431132238,0.5905632431132238
19,0.6063522247078852,0.6063522247078852
20,0.6073339573495371,0.6073339573495371
21,0.6103470283647974,0.6103470283647974
22,0.614123267979325,0.614123267979325
23,0.6155552137494815,0.6155552137494815
24,0.6206720197280139,0.6206720197280139
25,0.6280340817283057,0.6280340817283057
26,0.6255855200006413,0.6255855200006413
27,0.6281698684554421,0.6281698684554421
28,0.6283088280878477,0.6283088280878477
29,0.6292311293850081,0.6292311293850081
30,0.6289212839990453,0.6289212839990453
31,0.6315599080286798,0.6315599080286798
32,0.6416861526181832,0.6416861526181832
33,0.6424148256000974,0.6424148256000974
34,0.6464124514231147,0.6464124514231147
35,0.6511079217788128,0.6511079217788128
36,0.6523886207776589,0.6523886207776589
37,0.6503432544556889,0.6503432544556889
38,0.6542456719387222,0.6542456719387222
39,0.6529784895471027,0.6529784895471027
40,0.657672079925486,0.657672079925486
41,0.6613743699972213,0.6613743699972213
42,0.6592964045226641,0.6592964045226641
43,0.6618142943058409,0.6618142943058409
44,0.6646313162530302,0.6646313162530302
45,0.6684532485137353,0.6684532485137353
46,0.6706441768643282,0.6706441768643282
47,0.6724835930409301,0.6724835930409301
48,0.6753966403376186,0.6753966403376186
49,0.6735118434705845,0.6735118434705845
50,0.6743528269772432,0.6743528269772432
51,0.6751672852745725,0.6751672852745725
52,0.6762812569953176,0.6762812569953176
53,0.6780095020424226,0.6780095020424226
54,0.6818921760096299,0.6818921760096299
55,0.6804658954503509,0.6804658954503509
56,0.6823456211728951,0.6823456211728951
57,0.6831133825577067,0.6831133825577067
58,0.6821124657545303,0.6821124657545303
59,0.6834116854588611,0.6834116854588611
60,0.6836062223914181,0.6836062223914181
61,0.6846914290737371,0.6846914290737371
62,0.6854943393239239,0.6854943393239239
63,0.6838689795361297,0.6838689795361297
64,0.6853688357036511,0.6853688357036511
65,0.6849604541323435,0.6849604541323435
66,0.6861280250252211,0.6861280250252211
67,0.6864372553652818,0.6864372553652818
68,0.6858963619731746,0.6858963619731746
69,0.6897333942160964,0.6897333942160964
70,0.6915369828350832,0.6915369828350832
71,0.6908328888102222,0.6908328888102222
72,0.6915950295110707,0.6915950295110707
73,0.6921131232058457,0.6921131232058457
74,0.6912607732616678,0.6912607732616678
75,0.6973597401478424,0.6973597401478424
76,0.6948467785224662,0.6948467785224662
77,0.6976577081416746,0.6976577081416746
78,0.6964261701044963,0.6964261701044963
79,0.6992391091016158,0.6992391091016158
80,0.6982191946227675,0.6982191946227675
81,0.7002688391114127,0.7002688391114127
82,0.7014896086771929,0.7014896086771929
83,0.7014922858598021,0.7014922858598021
84,0.7025813191564203,0.7025813191564203
85,0.6999260392554227,0.6999260392554227
86,0.7025531205166881,0.7025531205166881
87,0.7047935380082337,0.7047935380082337
88,0.7024917505356765,0.7024917505356765
89,0.7009893095695192,0.7009893095695192
90,0.7078290211798886,0.7078290211798886
91,0.7081989493063909,0.7081989493063909
92,0.7071958979216454,0.7071958979216454
93,0.7081951841112588,0.7081951841112588
94,0.7116619935658013,0.7116619935658013
95,0.7133667681295821,0.7133667681295821
96,0.7096604075213513,0.7096604075213513
97,0.706521863583002,0.706521863583002
98,0.7126659116818628,0.7126659116818628
99,0.7175625837368504,0.7175625837368504
100,0.7189017433662848,0.7189017433662848
101,0.7176684272116247,0.7176684272116247
102,0.7175481943899171,0.7175481943899171
103,0.7184301826634925,0.7184301826634925
104,0.7187332763484764,0.7187332763484764
105,0.7207496366610311,0.7207496366610311
106,0.7204119922665413,0.7204119922665413
107,0.719996474471096,0.719996474471096
108,0.7193524961774603,0.7193524961774603
109,0.719911580069744,0.719911580069744
110,0.7218602219634934,0.7218602219634934
111,0.7213102446365958,0.7213102446365958
112,0.7204077419970114,0.7204077419970114
113,0.7231525752668289,0.7231525752668289
114,0.724326139195175,0.724326139195175
115,0.7258298854878611,0.7258298854878611
116,0.7264601476144851,0.7264601476144851
117,0.7257776567068144,0.7257776567068144
118,0.7267511802823166,0.7267511802823166
119,0.7273408492894333,0.7273408492894333
120,0.7269993616100454,0.7269993616100454
121,0.728515692516003,0.728515692516003
122,0.7272373562014558,0.7272373562014558
123,0.7268081687915817,0.7268081687915817
124,0.7283415497303416,0.7283415497303416
125,0.728219654383208,0.728219654383208
126,0.7285209413104644,0.7285209413104644
127,0.7289172601336273,0.7289172601336273
128,0.7295670898246984,0.7295670898246984
129,0.7308335631447909,0.7308335631447909
130,0.729567821356268,0.729567821356268
131,0.7308250325518579,0.7308250325518579
132,0.732714779763009,0.732714779763009
133,0.7317341076478164,0.7317341076478164
134,0.7316234850413614,0.7316234850413614
135,0.7313930459756033,0.7313930459756033
136,0.7325575273558722,0.7325575273558722
137,0.7327318206392437,0.7327318206392437
138,0.7317143740290829,0.7317143740290829
139,0.732503587093416,0.732503587093416
140,0.7337366354124644,0.7337366354124644
141,0.7335415439333826,0.7335415439333826
142,0.734316829939188,0.734316829939188
143,0.7354716742337912,0.7354716742337912
144,0.7349549270467369,0.7349549270467369
145,0.7360385084066018,0.7360385084066018
146,0.7364338574109448,0.7364338574109448
147,0.7378026822815976,0.7378026822815976
148,0.736714504242018,0.736714504242018
149,0.7369745796590286,0.7369745796590286
150,0.7370331389396158,0.7370331389396158
151,0.7382746311428385,0.7382746311428385
152,0.7384698185148364,0.7384698185148364
153,0.7379690974742763,0.7379690974742763
154,0.7388774427472289,0.7388774427472289
155,0.7395718541466049,0.7395718541466049
156,0.7407322798687139,0.7407322798687139
157,0.7407210557352163,0.7407210557352163
158,0.7415292290935157,0.7415292290935157
159,0.7416666123059931,0.7416666123059931
160,0.7420494994618541,0.7420494994618541
161,0.742327647669063,0.742327647669063
162,0.7424396487316938,0.7424396487316938
163,0.7425275944757277,0.7425275944757277
164,0.7425452818455458,0.7425452818455458
165,0.7429958088974891,0.7429958088974891
166,0.7429628871922722,0.7429628871922722
167,0.7431276074417856,0.7431276074417856
168,0.7431185002816351,0.7431185002816351
169,0.7431373296917823,0.7431373296917823
170,0.7431724627779701,0.7431724627779701
171,0.7444817682652236,0.7444817682652236
172,0.7446575014060189,0.7446575014060189
173,0.7446515135450753,0.7446515135450753
174,0.7455386416018726,0.7455386416018726
175,0.7455486252618556,0.7455486252618556
176,0.745548023147299,0.745548023147299
177,0.7455679175631005,0.7455679175631005
178,0.7460692757497347,0.7460692757497347
179,0.7461525690603152,0.7461525690603152
180,0.7461303855116761,0.7461303855116761
181,0.7464462813558992,0.7464462813558992
182,0.7464842786121673,0.7464842786121673
183,0.7465183822104478,0.7465183822104478
184,0.7470112281030671,0.7470112281030671
185,0.7470320645890568,0.7470320645890568
186,0.7470111917342146,0.7470111917342146
187,0.7469903115910058,0.7469903115910058
188,0.7485121342396164,0.7485121342396164
189,0.7493173253113785,0.7493173253113785
190,0.7485058849024562,0.7485058849024562
