pm10_X_train_ax1,pm10_X_train_ax2,pm10_var,pm10_r2
0.07192126,0.14857113,0.5181417911270563,0.5181417911270563
0.09272551,0.059391126,0.5094922108639235,0.5094922108639235
0.12123807,0.054436564,0.5093078298931548,0.5093078298931548
0.106314324,0.072639935,0.5266519727062104,0.5266519727062104
0.10694662,0.11942689,0.5297003641293295,0.5297003641293295
0.080737606,0.017157767,0.528113566739931,0.528113566739931
0.046491627,0.055298366,0.5273762395431649,0.5273762395431649
0.043487307,0.1409848,0.5253092374040748,0.5253092374040748
0.14234324,0.068880245,0.5332966289544414,0.5332966289544414
0.059796166,0.06835953,0.5345388415687583,0.5345388415687583
0.10619523,0.10354331,0.534698119891984,0.534698119891984
0.08617068,0.016646693,0.5345730361396819,0.5345730361396819
0.10199554,0.007906558,0.533867346018646,0.533867346018646
0.036609713,0.08110451,0.5383231007926716,0.5383231007926716
0.026552483,0.050945774,0.543246612318296,0.543246612318296
0.106778,0.053580277,0.5474903494121169,0.5474903494121169
0.046621334,0.11302879,0.5387731643787097,0.5387731643787097
0.07156732,0.07048583,0.5553342080419811,0.5553342080419811
0.13075967,0.033653937,0.5440053042674015,0.5440053042674015
0.08239423,0.099090144,0.5544517424237746,0.5544517424237746
0.08429325,0.04988136,0.5438144587122297,0.5438144587122297
0.09896132,0.048998088,0.5545012117511279,0.5545012117511279
0.035410117,-0.0007522261,0.5586381889569951,0.5586381889569951
0.013411981,0.13156337,0.5565145250844299,0.5565145250844299
0.0253133,0.14509207,0.5574231366143598,0.5574231366143598
0.054712582,0.09582742,0.5624041399285964,0.5624041399285964
0.1463662,0.028941536,0.5726605588231483,0.5726605588231483
0.11889262,0.0077095386,0.5690928383640954,0.5690928383640954
0.12780853,0.036835507,0.5705008289289,0.5705008289289
0.14591883,0.060420856,0.5731702851827409,0.5731702851827409
0.16728833,0.0560638,0.5711424560077014,0.5711424560077014
0.083821446,0.15000178,0.569496085372892,0.569496085372892
0.10891605,0.11524593,0.5731600826402394,0.5731600826402394
0.117476985,0.10284556,0.5731754767295614,0.5731754767295614
0.059334327,0.006028397,0.5740887255101624,0.5740887255101624
0.02955966,0.09350992,0.572245546635282,0.572245546635282
0.10681118,0.013136448,0.5777628103581728,0.5777628103581728
0.11150413,0.112480044,0.5776659087136304,0.5776659087136304
0.03461897,0.07007774,0.5769332436678382,0.5769332436678382
0.06119267,0.112606354,0.5768581033634534,0.5768581033634534
0.046317674,0.094907805,0.5767540426674926,0.5767540426674926
0.059580483,0.15517357,0.5796991496976918,0.5796991496976918
0.121321805,0.1117703,0.5810119850534782,0.5810119850534782
0.08811806,0.1301866,0.5834034163916644,0.5834034163916644
0.04239088,0.06845271,0.5814581685796769,0.5814581685796769
0.16889903,0.011209883,0.5801092466895178,0.5801092466895178
0.07527675,0.06505097,0.5852290173152594,0.5852290173152594
0.14548364,0.028815962,0.5830537472493106,0.5830537472493106
0.040758792,0.08968016,0.5852025803231502,0.5852025803231502
0.07500408,0.064709105,0.5865836623898579,0.5865836623898579
0.13891709,0.0020328183,0.5854637063095238,0.5854637063095238
0.086988054,0.072561875,0.5864529172947197,0.5864529172947197
0.060858354,0.13477631,0.5874304000961936,0.5874304000961936
0.059342932,0.10886524,0.5881139352658336,0.5881139352658336
0.04741423,0.14906548,0.5888129708567085,0.5888129708567085
0.07488875,0.12847948,0.5885762639294507,0.5885762639294507
0.05937915,0.06085837,0.5905449517950159,0.5905449517950159
0.05283217,0.089908585,0.5933901944413389,0.5933901944413389
0.06807274,0.018439235,0.5929989573803492,0.5929989573803492
0.050072525,0.09023801,0.5914039078622166,0.5914039078622166
0.08015243,0.09965055,0.5921300612321649,0.5921300612321649
0.064158,0.0496353,0.5934879684586976,0.5934879684586976
0.02958994,0.05208455,0.5926991436887381,0.5926991436887381
0.06425356,0.10888599,0.5954791095178342,0.5954791095178342
0.10973447,0.030571168,0.5931536052224007,0.5931536052224007
0.11300374,0.06707123,0.5942722847627233,0.5942722847627233
0.05324572,0.13404764,0.595405355042445,0.595405355042445
0.1361791,0.10766096,0.5946826612740042,0.5946826612740042
0.05956544,0.08701802,0.5953893900263452,0.5953893900263452
0.092762664,0.024357287,0.5952631093345633,0.5952631093345633
0.049199414,0.012710987,0.5973834184305347,0.5973834184305347
0.070185974,0.059414476,0.5963338837440731,0.5963338837440731
0.18335505,0.06778645,0.5978429853964857,0.5978429853964857
0.09634719,0.08229113,0.5993830662067221,0.5993830662067221
0.14694135,0.03264586,0.6002841505600474,0.6002841505600474
0.082288116,0.04727798,0.5975502463422255,0.5975502463422255
0.07794337,0.058880083,0.6028649947620295,0.6028649947620295
0.101998016,0.05712031,0.5959744459105336,0.5959744459105336
0.04946165,0.10679901,0.5994008927179646,0.5994008927179646
0.056335095,0.14836742,0.5987576044421312,0.5987576044421312
0.10660862,0.07770365,0.6025262699676568,0.6025262699676568
0.08493862,0.13494353,0.6014712706545781,0.6014712706545781
0.074950464,0.06277723,0.6019134455563828,0.6019134455563828
0.16735892,0.028180765,0.6002324410673072,0.6002324410673072
0.16446824,0.04212616,0.6010707409094787,0.6010707409094787
0.086988054,0.072561875,0.6011285564484595,0.6011285564484595
0.13489206,0.11111552,0.6022377191864914,0.6022377191864914
0.12110791,-0.0007015117,0.6040809745592428,0.6040809745592428
0.052060004,0.09818266,0.6034767974002235,0.6034767974002235
0.10545111,0.08766396,0.6025294533000567,0.6025294533000567
0.08769239,0.07091217,0.606350347066141,0.606350347066141
0.16314852,0.054175444,0.6034916512105176,0.6034916512105176
0.085775174,0.02309499,0.602757165377906,0.602757165377906
0.068673335,0.10350015,0.6081805787083149,0.6081805787083149
0.054314,0.06084369,0.6127691389862606,0.6127691389862606
0.15365168,0.05782082,0.605363344674151,0.605363344674151
0.032637186,0.04911244,0.6094297084257377,0.6094297084257377
0.038433723,0.14660427,0.6076433749271827,0.6076433749271827
0.06784966,0.11996435,0.6089536121506154,0.6089536121506154
0.12660877,0.034683995,0.6099548658603169,0.6099548658603169
0.08333618,0.06816772,0.6151273324225179,0.6151273324225179
0.123094335,0.09398584,0.6124086428056241,0.6124086428056241
0.055274453,0.15146005,0.6108733744750681,0.6108733744750681
0.044840846,0.064181186,0.6095055046539377,0.6095055046539377
0.15046294,0.080216624,0.6126775946480775,0.6126775946480775
0.11458946,0.014939571,0.6116805292392522,0.6116805292392522
0.040766586,0.059250064,0.6155961266491424,0.6155961266491424
0.10973447,0.030571168,0.6159736838081405,0.6159736838081405
0.0727897,0.1258409,0.6125172258227777,0.6125172258227777
0.06528884,0.07448733,0.6135382161188274,0.6135382161188274
0.081213236,0.010665057,0.6132049743923011,0.6132049743923011
0.15685657,0.034668494,0.6176535821690077,0.6176535821690077
0.09056581,0.01642357,0.615657058159683,0.615657058159683
0.101998016,0.05712031,0.6175980569987762,0.6175980569987762
0.08643058,0.065990075,0.6149070449564802,0.6149070449564802
0.06270499,0.0039550215,0.6166172961977316,0.6166172961977316
0.059300315,0.07904373,0.615787618300786,0.615787618300786
0.03899007,0.08758493,0.617309665597242,0.617309665597242
0.07936671,8.6165965e-05,0.6193178721983914,0.6193178721983914
0.0451639,0.052036203,0.6183811014433984,0.6183811014433984
0.08237812,0.08216531,0.6167588842826079,0.6167588842826079
0.10978973,0.07684202,0.6171605628068988,0.6171605628068988
0.10922678,0.042172432,0.619266284792872,0.619266284792872
0.16978647,0.019969491,0.6218324710570595,0.6218324710570595
0.032167915,0.08029276,0.6192948193515316,0.6192948193515316
0.03165631,0.10176344,0.6227918626261453,0.6227918626261453
0.06552126,0.10478372,0.620674738180889,0.620674738180889
0.05033308,0.032162674,0.6211470672686914,0.6211470672686914
0.118064456,0.021913035,0.6204200977704231,0.6204200977704231
0.079852544,0.09990607,0.6210889180234923,0.6210889180234923
0.07819234,0.09451304,0.621847813085505,0.621847813085505
0.068259895,0.07044111,0.6207991898518778,0.6207991898518778
0.04808569,0.11060754,0.622609937947633,0.622609937947633
0.09315871,0.029001595,0.6227077979133098,0.6227077979133098
0.1286369,0.01535481,0.6225646937891346,0.6225646937891346
0.110932276,0.028305748,,
0.045632903,0.05307678,,
0.06889664,0.06522934,,
0.082394175,0.050798446,,
0.09974673,0.0053906143,,
0.17790607,0.05709189,,
0.11078794,0.005800128,,
0.048485097,0.12857507,,
0.025625914,0.052466728,,
0.11895516,0.008195838,,
0.040394083,0.12012886,,
0.065706916,0.08801199,,
0.09342412,0.05914022,,
0.083821446,0.15000178,,
0.05008046,0.09907092,,
0.091571264,0.035608012,,
0.033359222,0.11419867,,
0.08522566,0.013904221,,
0.0497906,0.105608545,,
0.12578414,0.026065119,,
0.18813197,0.08297682,,
0.08657309,0.06762094,,
0.021779668,0.06966011,,
0.051643472,0.11042589,,
0.1180363,-0.00026933348,,
0.1298045,0.026111232,,
0.07981551,0.03985229,,
0.09159907,0.066477746,,
0.13489206,0.11111552,,
0.13539962,0.033125475,,
0.03825164,0.14441392,,
0.11589045,0.005617691,,
0.01717931,0.10156689,,
0.07547707,0.069171906,,
0.17056285,0.033695854,,
0.009073862,0.1253908,,
0.13434908,0.109638356,,
0.062889345,0.12608588,,
0.06819647,0.06695612,,
0.095779315,0.13782415,,
0.047039255,0.018584875,,
0.032863017,0.16796361,,
0.039629333,0.15779734,,
0.084468976,0.015298918,,
0.07802039,0.07838693,,
0.059745055,0.07970536,,
0.18472235,0.052211292,,
0.081147335,0.08967332,,
0.02932623,0.07208033,,
0.015014221,0.06844757,,
0.0922602,0.09338286,,
0.079673484,0.037589744,,
0.09038939,0.022963388,,
0.059527937,0.083611585,,
0.109964475,0.054748252,,
0.0011817394,0.110860676,,
0.06011637,0.0630587,,
0.09645114,0.10105599,,
0.070546076,0.1005417,,
0.08958242,0.054340318,,
0.05738326,0.18397082,,
0.03977942,0.11123059,,
0.09692113,0.027107751,,
0.051557396,0.030211383,,
0.06916529,0.0846656,,
0.05506665,0.002883194,,
0.10787791,0.014428105,,
0.15569103,0.08110247,,
0.09766511,0.11036675,,
0.06634688,0.06502842,,
0.07111025,0.112159364,,
0.10127448,0.14034748,,
0.050459225,0.10132445,,
0.043368783,0.06459602,,
0.09290323,0.05551385,,
0.031728595,0.13140196,,
0.052814502,0.06269928,,
0.07266858,0.087513894,,
0.05374793,0.091209374,,
0.039210476,0.11804575,,
0.10018134,0.10366423,,
0.061846655,0.0370529,,
0.102649875,0.028746763,,
0.060215056,0.12246617,,
0.095192835,0.09322186,,
0.06709697,0.078362316,,
0.15999593,0.0908794,,
0.15548171,0.118565716,,
0.060595218,0.069334306,,
0.025109004,0.112756245,,
0.079066224,0.09285078,,
0.1365911,0.053937726,,
0.055818353,0.11109896,,
0.10995191,0.00095156394,,
0.09131143,0.048491716,,
0.07619843,0.0826884,,
0.07231209,0.13653235,,
0.065099396,0.08122104,,
0.030193772,0.05932367,,
0.108350374,0.065527864,,
0.08249875,0.023434531,,
0.0678622,0.06727326,,
0.07959641,0.067044884,,
0.0594917,0.12879317,,
-0.00081763655,0.07982226,,
0.112163045,0.077083334,,
0.09237589,0.059566893,,
0.13407591,0.10239107,,
0.07944405,0.021702696,,
0.04268453,0.12686414,,
0.11723599,0.14913918,,
0.03921688,0.115144886,,
0.11894951,0.007957751,,
0.06363339,0.049759313,,
0.055063065,0.12608618,,
0.07416264,0.0703814,,
0.06844579,0.11873219,,
0.11894951,0.007957751,,
0.09253359,0.12974343,,
0.1652598,0.09721568,,
0.08010278,0.046738923,,
0.1013724,0.09258879,,
0.032705102,0.06501133,,
0.1074804,0.02609093,,
0.112565175,0.061711527,,
0.12235319,0.039119028,,
0.16216518,0.02212963,,
0.055461932,0.03556513,,
0.15361883,0.03933993,,
0.08548937,0.014428247,,
0.048950523,0.09947334,,
0.13031076,0.042705715,,
0.07034091,0.0072272904,,
0.1297436,0.03948226,,
0.12046382,0.014569813,,
0.056836035,0.0860545,,
0.0651307,0.112049095,,
0.031228509,0.15558669,,
0.035410117,-0.0007522261,,
0.07606365,0.12964177,,
0.103244714,0.107780926,,
0.036134392,0.16360848,,
0.13708946,0.028817913,,
0.11332545,0.03149864,,
0.07784659,0.123951815,,
0.11412897,0.058894895,,
0.04682458,0.11046184,,
0.16386296,0.11939885,,
0.10522271,0.065930806,,
0.061776757,0.06126739,,
0.12234598,0.13851249,,
0.04380465,0.068404086,,
0.12344835,-4.1858668e-05,,
0.14263059,0.05119369,,
0.12672079,0.020452915,,
0.048991144,0.057682462,,
0.07919242,0.026389608,,
0.17261156,0.013973562,,
0.13538449,0.049702726,,
0.042219777,0.068757325,,
0.060467105,0.15753144,,
0.121317334,0.029277405,,
0.06382187,0.15081628,,
0.15831767,0.055999897,,
0.061007246,0.14118327,,
0.08104626,0.052971214,,
0.04424228,0.08227645,,
0.111115165,0.034292325,,
0.16010936,0.05743958,,
0.08710747,0.058669753,,
0.054861017,0.13839588,,
0.05308547,0.096446194,,
0.06867885,0.11413604,,
0.07037886,0.10192559,,
0.110965036,0.05842741,,
0.11715873,0.09517344,,
0.03140449,0.09357073,,
0.069377415,0.060455054,,
0.018826049,0.10270486,,
0.061846655,0.0370529,,
0.0882648,0.0684396,,
0.07701467,0.104441546,,
0.015151215,0.10890144,,
0.04491235,0.12747121,,
0.06916529,0.0846656,,
0.17750457,0.077684894,,
0.05560964,0.11573044,,
0.10199554,0.007906558,,
0.037625093,0.13316326,,
0.06752128,0.037530214,,
0.11419998,0.08186375,,
0.02816204,0.030247962,,
0.09123715,0.010618297,,
0.13489206,0.11111552,,
0.071150064,0.121890955,,
0.06687406,0.091539145,,
0.14883825,0.07027583,,
0.060490903,0.15052328,,
0.10914034,0.008822823,,
0.08975445,0.10401685,,
0.16010936,0.05743958,,
0.036200512,0.11661823,,
0.06775851,0.13970433,,
0.06517191,0.14605711,,
0.057818048,0.089026734,,
0.116786085,0.11330387,,
0.06328742,0.06913497,,
0.08455745,0.025499491,,
0.022015449,0.16393283,,
0.11234678,0.04743384,,
0.11480022,0.12369208,,
0.05427393,0.04082036,,
0.12754412,0.053304583,,
0.12145827,0.12652779,,
0.09131143,0.048491716,,
0.042826723,0.055903465,,
0.06450309,0.031092158,,
0.050379176,0.108919665,,
0.07662377,0.06557713,,
0.07164054,0.09241255,,
0.04833244,0.17500848,,
0.053584833,0.1467255,,
0.08428209,0.0681161,,
0.06113758,0.050027505,,
0.0928799,0.012086911,,
0.071846485,0.04291077,,
0.03857373,0.13474783,,
0.09737162,0.056291856,,
0.055695184,0.086448126,,
0.023243908,0.06557778,,
0.07123214,0.03675367,,
0.02071667,0.08014133,,
0.13031076,0.042705715,,
0.07285851,0.088392206,,
0.063905135,0.10643398,,
0.007431713,0.10697358,,
0.064423576,0.08585062,,
0.0668953,0.1481029,,
0.054592382,0.048584312,,
0.0747369,0.03977599,,
0.05651671,0.09890338,,
0.107557975,0.06961342,,
0.06839966,0.06878278,,
0.040026512,0.124660335,,
0.055248845,0.1225683,,
0.017058015,0.12330752,,
0.011648397,0.12556136,,
0.035297517,0.06495542,,
0.050213818,0.0769832,,
0.05796635,0.13717179,,
0.08673054,0.12359243,,
0.07747619,0.08136745,,
0.09871555,0.12955298,,
0.02981009,0.06769539,,
0.047553133,0.020567229,,
0.09706643,0.018125253,,
0.06489715,0.084055014,,
0.12361737,0.079974495,,
0.04591784,0.084087916,,
0.084595315,0.081274696,,
0.115809396,0.10103931,,
0.1827395,0.053906485,,
0.051491093,0.003133677,,
-0.0003453403,0.027696991,,
0.09945547,0.06785264,,
0.048629545,0.064620346,,
0.15073515,0.05381798,,
0.1662566,0.019724727,,
0.073195025,0.026742632,,
0.12178304,0.043170422,,
0.09889181,0.070193306,,
0.09620628,0.020350013,,
0.06885287,0.079583816,,
0.049736742,0.070308864,,
0.1458762,0.06670093,,
0.064158,0.0496353,,
0.067614675,0.083961315,,
0.051506687,0.08682157,,
0.07802039,0.07838693,,
0.105487764,0.054646075,,
0.116085574,0.10029783,,
0.062221684,0.20656137,,
0.04879175,0.07346583,,
0.055248845,0.1225683,,
0.10002804,0.07784042,,
0.07527774,0.027819052,,
0.18536937,0.076401375,,
0.057109777,0.05430094,,
0.043928638,0.096310146,,
0.11956559,0.06596295,,
0.039590213,0.068920486,,
0.046306707,0.097929396,,
0.069728784,0.10997205,,
0.00023023505,0.10477554,,
0.0029269652,0.045269795,,
0.051491093,0.003133677,,
0.06793534,0.080256045,,
0.15785827,0.025496969,,
0.07215751,0.13071442,,
0.007617508,0.14888574,,
0.13407591,0.10239107,,
0.073712714,0.13789088,,
0.12280736,0.020318387,,
0.12807786,0.039075963,,
0.1108421,0.03083318,,
0.039635044,0.08094389,,
0.046303775,0.121884815,,
0.08435353,0.11315383,,
0.074900985,0.114714645,,
0.042166766,0.06270022,,
0.103349954,0.008644247,,
0.17819451,0.056657888,,
0.0447938,0.06136944,,
0.057241403,0.113424174,,
0.088855796,0.054834515,,
0.053575877,0.05763617,,
0.0055001127,0.06805391,,
0.08132227,0.0114124175,,
0.018537328,0.040644027,,
0.072366446,0.12771636,,
0.18567462,0.039867774,,
0.04774605,0.040205494,,
0.10089613,0.07387267,,
0.11335051,0.103938416,,
0.048023563,0.10131548,,
0.08092239,0.015470704,,
0.058544382,0.0125556905,,
0.04051439,0.055804588,,
0.14234324,0.068880245,,
0.00050178636,0.06802049,,
0.10400621,0.14436345,,
0.14167301,0.019571671,,
0.03598982,0.08693025,,
0.1631308,0.024192177,,
0.07480762,0.06334593,,
0.039372485,0.06493048,,
0.022969127,0.061102666,,
0.029516555,0.09290669,,
0.12080439,0.06910395,,
0.050576866,0.09295071,,
0.13717468,0.03613899,,
0.09081796,0.08213404,,
0.081300296,0.03707818,,
0.060588893,-0.00013799127,,
0.08435353,0.11315383,,
0.13680804,0.056836933,,
0.03749083,0.12310823,,
0.046557594,0.1457799,,
0.025257394,0.05537633,,
0.1867962,0.039512694,,
0.07089643,0.0731526,,
0.15604924,0.08626127,,
0.047937807,0.10680101,,
0.053133518,0.089497276,,
0.055818353,0.11109896,,
0.08257219,0.058032304,,
0.09324039,0.041260026,,
0.075509645,0.09727243,,
0.03698554,0.13741668,,
0.18229525,0.04443585,,
0.057818048,0.089026734,,
0.06824135,0.07023791,,
0.047321882,0.021669699,,
0.09921233,0.0479389,,
0.023243908,0.06557778,,
0.054402996,0.17105559,,
0.061130043,0.076017275,,
0.040083516,0.057383493,,
0.12110791,-0.0007015117,,
0.033121616,0.10530471,,
0.03209222,0.15462385,,
0.08611771,0.06828079,,
0.086021625,0.10072108,,
0.13507318,0.10116429,,
0.04035184,0.1433124,,
0.07456187,0.08031392,,
0.017924964,0.047827892,,
0.015014221,0.06844757,,
0.0062823044,0.059015542,,
0.08338786,0.1002232,,
0.11422276,0.022626916,,
0.100970075,0.08999429,,
0.11222265,0.034106717,,
0.0629596,0.031308763,,
0.055187408,0.015865019,,
0.0781355,0.10166735,,
0.17404082,0.030613778,,
0.1699348,0.04640855,,
0.057952676,0.08005384,,
0.08262451,-0.000331169,,
0.035099294,0.12479174,,
0.06609147,0.074351065,,
0.109794304,0.09065924,,
0.039326943,0.055928655,,
0.046557594,0.1457799,,
0.008029801,0.030438857,,
0.024955083,0.11143765,,
0.17875446,0.04234776,,
0.10480108,0.050804064,,
0.07040524,0.060116872,,
0.1477481,0.039740525,,
0.10867105,0.14617896,,
0.05565287,0.08045551,,
0.17414632,0.07841001,,
0.08321118,0.10752996,,
0.050397024,0.13975146,,
0.04575274,0.1129324,,
0.11895516,0.008195838,,
0.05937915,0.06085837,,
0.050116353,0.13156182,,
0.06218277,0.10043783,,
0.058628306,0.11863033,,
0.036770973,0.09249876,,
0.054432943,0.08011449,,
0.03536042,0.08203685,,
0.043461155,0.14337067,,
0.13674994,0.13416287,,
0.18275864,0.07814704,,
0.022798534,-0.00235034,,
0.016641565,0.059078455,,
0.09309068,0.04150317,,
0.18302096,0.042384937,,
0.07944405,0.021702696,,
0.10358234,0.06780369,,
0.1143387,0.03972315,,
0.04599842,0.15157546,,
0.06318418,0.042876862,,
0.025953557,0.124096565,,
0.07181707,0.13499524,,
0.11854788,0.075186156,,
0.12545083,0.025408419,,
0.18302096,0.042384937,,
0.046151552,0.114953026,,
0.106893845,0.01994679,,
0.087537505,0.08911177,,
0.0571324,0.1222075,,
0.07441587,0.13004534,,
0.084816255,0.07720951,,
0.06932944,0.019132445,,
0.11022667,0.08892084,,
0.059867784,0.09287138,,
0.04981009,0.09955436,,
0.08938674,0.10088169,,
0.096683405,0.05421187,,
0.025163192,0.098112024,,
0.0703619,0.10394613,,
0.1458864,0.121380694,,
0.05937915,0.06085837,,
0.06572206,0.037870027,,
0.036477596,0.027639594,,
0.078167856,0.027599892,,
0.09760809,0.057839997,,
0.12724231,0.159205,,
0.09238323,0.033860736,,
0.06660574,0.118624635,,
0.020317376,0.07966492,,
0.117111124,-6.582756e-05,,
0.09308653,0.16915874,,
0.048834175,0.11959905,,
0.04395028,0.120123856,,
0.038257826,0.09503335,,
0.09523608,0.061776333,,
0.1686142,0.0255344,,
0.07227255,0.0660683,,
0.07181707,0.13499524,,
0.0850174,0.08402053,,
0.047804076,0.10569712,,
0.05698326,0.1050668,,
0.054689206,0.13524985,,
0.11301506,0.15969074,,
0.15519819,0.0554045,,
0.07370939,0.083720334,,
0.15195833,0.023596434,,
0.15552461,0.0030126479,,
0.045792956,0.07893631,,
0.049247872,0.07395609,,
0.08504464,0.066625886,,
0.04434804,0.119842775,,
0.15510556,0.04038553,,
0.12833466,0.09387357,,
0.09908002,0.10996858,,
0.060951103,0.09786128,,
0.17420013,0.045212105,,
0.03461897,0.07007774,,
0.035472456,0.11966006,,
0.046512734,0.087602995,,
0.073804975,0.050293997,,
0.13681865,0.01768701,,
0.060425732,0.10580354,,
0.08364533,0.11108767,,
0.090159625,0.042135946,,
0.10695077,0.041581303,,
0.045346547,0.053161092,,
0.10194604,0.022572236,,
0.09550241,0.074591935,,
0.0980283,0.08612428,,
0.047321882,0.021669699,,
0.06101614,0.10542566,,
0.08103154,0.15161906,,
0.15230523,0.04292915,,
0.07366459,0.12280404,,
0.064158,0.0496353,,
0.063313395,0.14717843,,
0.117830746,0.10923826,,
0.04645139,0.0872116,,
0.054507595,0.075616986,,
0.110438555,0.07205033,,
0.095817976,0.08790491,,
0.034876976,0.058058113,,
0.1636424,0.04105538,,
0.15708455,0.0450072,,
0.04617961,0.13204028,,
0.108646676,0.04114911,,
0.098821305,0.07904146,,
0.065099396,0.08122104,,
0.11301506,0.15969074,,
0.1512734,0.057401203,,
0.041072022,0.021298064,,
0.09657264,0.05511088,,
0.16098027,0.024742192,,
0.13600227,0.020994144,,
0.030963179,0.07087668,,
0.04339112,0.083610296,,
0.18472235,0.052211292,,
0.15838365,0.03747884,,
0.04712347,0.07697525,,
0.031139351,0.053786732,,
0.0819709,0.10555756,,
0.053269684,0.0895804,,
0.08128208,0.0069511775,,
0.034199316,0.1429815,,
0.037625093,0.13316326,,
0.033573847,0.060576126,,
0.060040615,0.09646757,,
0.04958767,0.089263596,,
0.08435353,0.11315383,,
0.06503892,0.08423898,,
0.062178276,0.08484063,,
0.15200458,0.016519409,,
0.059301082,0.10550616,,
0.0756037,0.06668977,,
0.059656896,0.083766066,,
0.13923821,0.011676023,,
0.08321118,0.10752996,,
0.03200432,0.10322047,,
0.022799727,0.12876238,,
0.116904326,0.027687313,,
0.14421193,0.047310226,,
0.02439189,0.055736065,,
0.032631055,0.029501729,,
0.079552606,0.059923,,
0.060463294,0.024194913,,
0.06214263,0.07627992,,
0.0675704,0.12421238,,
0.055063065,0.12608618,,
0.06734619,0.07094903,,
0.13753831,0.04677394,,
0.02989664,0.07282022,,
0.18041375,0.04873445,,
0.05933238,0.04219979,,
0.0062823044,0.059015542,,
0.06271816,0.07328441,,
0.05735191,0.054833718,,
0.09786613,0.076740034,,
0.06897175,0.11125448,,
0.046387173,0.14598553,,
0.073794775,0.03590566,,
0.059486516,0.06016949,,
0.051451236,0.07298611,,
0.10109032,0.03679233,,
0.060013797,0.09965877,,
0.08052119,0.031355083,,
0.12405677,0.12829871,,
0.090159625,0.042135946,,
0.088672675,0.10494435,,
0.081136525,0.021581711,,
0.11903796,0.014531128,,
0.14933173,0.045862198,,
0.024764977,0.14546075,,
0.0928799,0.012086911,,
0.12761419,0.042863823,,
0.06773863,0.1069917,,
0.1138871,0.07886435,,
0.09731232,0.026409244,,
0.16081429,0.033498883,,
0.05803534,0.15040836,,
0.114585765,0.054002047,,
