pm2_5_X_train_ax1,pm2_5_X_train_ax2,pm2_5_var,pm2_5_r2
0.031832404,0.13296565,0.2685098970955211,0.2685098970955211
0.065861225,0.015856061,0.3074644172368003,0.3074644172368003
0.044897012,0.09120898,0.3074923975822431,0.3074923975822431
0.11413004,0.15806606,0.3210462746592655,0.3210462746592655
0.13695821,0.17135425,0.3251724052178301,0.3251724052178301
0.1104126,0.18269533,0.3272726253768681,0.3272726253768681
0.043371618,0.11904585,0.3454030571694936,0.3454030571694936
0.0961356,0.002001525,0.34303161962526174,0.34303161962526174
0.06742362,0.13291073,0.34511125355542094,0.34511125355542094
0.075061455,0.027055817,0.3470456538297165,0.3470456538297165
0.039890155,0.056544453,0.35568831281000346,0.35568831281000346
0.18761621,0.060239866,0.35694942252138406,0.35694942252138406
0.09254773,0.061687317,0.3639364983281508,0.3639364983281508
0.13525291,0.13032912,0.3670820820990629,0.3670820820990629
0.17148401,0.08485954,0.3697707970940366,0.3697707970940366
0.10083976,0.08158576,0.38012399944296127,0.38012399944296127
0.07031651,0.033366945,0.38670474583191716,0.38670474583191716
0.058849305,0.063421115,0.3905345855234519,0.3905345855234519
0.09424552,0.11360676,0.39002191440412104,0.39002191440412104
0.045432054,0.023835061,0.38826318686851835,0.38826318686851835
0.09523905,0.12197437,0.3876906045990808,0.3876906045990808
0.0641003,0.012353062,0.3911241010330395,0.3911241010330395
0.017550701,0.041063745,0.400691067091105,0.400691067091105
0.1749846,0.105748504,0.3903469916110388,0.3903469916110388
0.047565646,0.05020148,0.4037621043820867,0.4037621043820867
0.05008796,0.068991356,0.40272087489851904,0.40272087489851904
0.12498374,0.16736817,0.4231536323074254,0.4231536323074254
0.08461459,-0.0006275534,0.42583506643644864,0.42583506643644864
0.12515394,0.10181333,0.4322697144871106,0.4322697144871106
0.05276742,0.0821729,0.4356381541690675,0.4356381541690675
0.11198232,0.067967504,0.4343518574773807,0.4343518574773807
0.13105525,0.17851204,0.4394534179839982,0.4394534179839982
0.08556512,0.091465145,0.4377146922256532,0.4377146922256532
0.030810492,0.06628521,0.43979101535611964,0.43979101535611964
0.06541508,0.025913615,0.44583729593678034,0.44583729593678034
0.019962104,0.01271635,0.44720146915044534,0.44720146915044534
0.039647277,0.10286607,0.45093890965828254,0.45093890965828254
0.13805012,0.14132272,0.45183147734904316,0.45183147734904316
0.1924648,0.11366751,0.45579464190616414,0.45579464190616414
